Frame	Mem Length	A-CatApicalMean	A-CatApicalSum	A-CatApicalNorm	A-CatApicalVertices	ActinApicalMean	ActinApicalSum	ActinApicalNorm	ActinApicalVertices	ApicalRatio	A-CatMedialMean	A-CatMedialSum	A-CatMedialNorm	A-CatMedialVertices	ActinMedialMean	ActinMedialSum	ActinMedialNorm	ActinMedialVertices	MedialRatio	A-CatBasalMean	A-CatBasalSum	A-CatBasalNorm	A-CatBasalVertices	ActinBasalMean	ActinBasalSum	ActinBasalNorm	ActinBasalVertices	BasalRatio
125	12.622	20.982	1154	1.179	25.262	30.690	1289	1.316	30.690	1.116	25.262	1061	1.420	25.262	30.690	1289	1.316	30.690	0.927	36.357	1527.000	1.079	36.357	28	1176	0.705	28	0.653
126	14.885	25.903	1606	1.402	23.238	38.786	1629	1.583	38.786	1.129	23.238	976	1.258	23.238	38.786	1629	1.583	38.786	1.259	45.405	1907	1.328	45.405	33.690	1415	0.846	33.690	0.637
127	15.075	26.533	1990.000	1.522	32.333	50.143	2106	2.176	50.143	1.429	32.333	1358	1.855	32.333	50.143	2106	2.176	50.143	1.173	57.952	2434	1.725	57.952	30.381	1276	0.763	30.381	0.443
128	16.780	23.742	1567	1.317	36.095	38.262	1607	1.613	38.262	1.225	36.095	1516	2.002	36.095	38.262	1607	1.613	38.262	0.806	57.762	2426	1.695	57.762	27.738	1165	0.701	27.738	0.414
129	14.250	27.471	1923	1.544	40.095	41.381	1738	1.762	41.381	1.141	40.095	1684	2.253	40.095	41.381	1738	1.762	41.381	0.782	67.167	2821	1.974	67.167	32.167	1351	0.811	32.167	0.411
130	9.830	28.157	1436	1.618	36.762	36.762	1544	1.603	36.762	0.990	36.762	1544	2.113	36.762	36.762	1544	1.603	36.762	0.759	62.738	2635	1.868	62.738	31.190	1310	0.782	31.190	0.418
131	8.782	21.325	853	1.228	25.881	31.857	1338	1.383	31.857	1.126	25.881	1087	1.490	25.881	31.857	1338	1.383	31.857	0.928	63.524	2668	1.888	63.524	31.333	1316	0.783	31.333	0.415
132	11.138	31.719	1808	1.813	35.333	41.952	1762.000	1.816	41.952	1.001	35.333	1484	2.020	35.333	41.952	1762.000	1.816	41.952	0.899	49.619	2084	1.459	49.619	25.190	1058	0.627	25.190	0.430
133	7.786	36.425	1457	2.020	27.643	38.048	1598.000	1.605	38.048	0.795	27.643	1161	1.533	27.643	38.048	1598.000	1.605	38.048	1.047	58.571	2460	1.697	58.571	33.405	1403	0.835	33.405	0.492
134	11.294	34.466	1999	1.887	29.286	38.905	1634	1.629	38.905	0.863	29.286	1230	1.604	29.286	38.905	1634	1.629	38.905	1.016	66.643	2799	1.927	66.643	32.476	1364	0.817	32.476	0.424
135	13.022	39.400	2561	2.189	40.833	35.857	1506.000	1.510	35.857	0.690	40.833	1715	2.268	40.833	35.857	1506.000	1.510	35.857	0.666	63.262	2657	1.876	63.262	42.976	1805	1.075	42.976	0.573
136	17.252	28.494	2422	1.583	39.238	40.548	1703.000	1.703	40.548	1.076	39.238	1648	2.179	39.238	40.548	1703.000	1.703	40.548	0.782	75.786	3183.000	2.216	75.786	33.738	1417	0.847	33.738	0.382
137	20	36.570	3657	2.097	49.262	49.524	2080	2.167	49.524	1.033	49.262	2069	2.825	49.262	49.524	2080	2.167	49.524	0.767	71.857	3018	2.104	71.857	37.762	1586	0.939	37.762	0.446
138	18.062	44.275	3542	2.596	48.286	57.500	2415	2.547	57.500	0.981	48.286	2028	2.831	48.286	57.500	2415	2.547	57.500	0.900	96.810	4066	2.880	96.810	37.976	1595	0.943	37.976	0.328
139	17.500	27.433	2469	1.620	34.286	45.690	1919	2.053	45.690	1.267	34.286	1440	2.025	34.286	45.690	1919	2.053	45.690	1.014	98.500	4137	2.939	98.500	32.857	1380.000	0.815	32.857	0.277
140	17.066	35.477	3051	2.113	46.500	52.881	2221	2.387	52.881	1.130	46.500	1953	2.770	46.500	52.881	2221	2.387	52.881	0.862	85.857	3606	2.566	85.857	39.667	1666	0.980	39.667	0.382
141	15.550	42.623	3282	2.581	41.690	48.786	2049	2.238	48.786	0.867	41.690	1751	2.525	41.690	48.786	2049	2.238	48.786	0.887	77.929	3273	2.381	77.929	37.548	1577.000	0.922	37.548	0.387
142	17.066	31.643	2658	1.922	24.976	38.143	1602.000	1.762	38.143	0.917	24.976	1049	1.517	24.976	38.143	1602.000	1.762	38.143	1.162	82.524	3466	2.517	82.524	38.476	1616	0.947	38.476	0.376
143	15.350	35.636	2744.000	2.149	41.857	37.167	1561	1.706	37.167	0.794	41.857	1758.000	2.524	41.857	37.167	1561	1.706	37.167	0.676	79.762	3350	2.436	79.762	40.952	1720.000	1.008	40.952	0.414
144	10.762	33.083	1588	2.051	34.976	44.714	1878	2.122	44.714	1.035	34.976	1469	2.168	34.976	44.714	1878	2.122	44.714	0.979	65.595	2755.000	2.008	65.595	32.786	1377	0.805	32.786	0.401
145	15.019	18.559	1262	1.158	24.714	39.143	1644.000	1.868	39.143	1.613	24.714	1038	1.542	24.714	39.143	1644.000	1.868	39.143	1.211	62.619	2630	1.942	62.619	35.667	1498	0.872	35.667	0.449
146	13.502	24.881	1468	1.535	18.476	32.619	1370	1.526	32.619	0.994	18.476	776.000	1.140	18.476	32.619	1370	1.526	32.619	1.339	60.190	2528	1.831	60.190	29.595	1243	0.726	29.595	0.397
147	15.252	21.753	1675	1.344	28.548	44.976	1889	2.123	44.976	1.579	28.548	1199	1.764	28.548	44.976	1889	2.123	44.976	1.204	76	3192	2.351	76	40.048	1682.000	0.979	40.048	0.417
148	16.258	27.733	2080	1.757	42.643	49.405	2075	2.418	49.405	1.376	42.643	1791.000	2.701	42.643	49.405	2075	2.418	49.405	0.895	80.762	3392	2.545	80.762	47.048	1976.000	1.151	47.048	0.452
149	17.007	28.118	2137	1.714	27.714	39.262	1649	1.819	39.262	1.061	27.714	1164	1.689	27.714	39.262	1649	1.819	39.262	1.077	81.786	3435.000	2.496	81.786	40.429	1698	1.000	40.429	0.400
150	16.502	34.241	2842.000	2.085	29.095	50.905	2138	2.357	50.905	1.130	29.095	1222	1.772	29.095	50.905	2138	2.357	50.905	1.330	71.310	2995	2.200	71.310	42.810	1798	1.047	42.810	0.476
151	14.180	37.348	2465	2.336	44.310	47	1974	2.254	47	0.965	44.310	1861	2.771	44.310	47	1974	2.254	47	0.813	92.119	3869	2.887	92.119	48.048	2018.000	1.169	48.048	0.405
152	14.036	28.521	2025	1.751	35.286	52.238	2194	2.428	52.238	1.387	35.286	1482	2.166	35.286	52.238	2194	2.428	52.238	1.121	80.238	3370	2.494	80.238	56.452	2371	1.371	56.452	0.550
153	15.052	26.095	1931.000	1.651	21.833	30.929	1299	1.501	30.929	0.909	21.833	917	1.381	21.833	30.929	1299	1.501	30.929	1.086	71.524	3004	2.239	71.524	37.714	1584	0.915	37.714	0.409
154	20.500	22.210	2221	1.416	26.333	34.976	1469	1.708	34.976	1.206	26.333	1106	1.678	26.333	34.976	1469	1.708	34.976	1.018	74.857	3144	2.350	74.857	32.071	1347	0.779	32.071	0.331
155	15.752	22.625	1810	1.438	29.286	33.881	1423	1.648	33.881	1.146	29.286	1230	1.862	29.286	33.881	1423	1.648	33.881	0.885	75.548	3173	2.366	75.548	26.929	1131	0.656	26.929	0.277
156	12.273	23.905	1506	1.508	21.310	29.143	1224	1.396	29.143	0.925	21.310	895	1.344	21.310	29.143	1224	1.396	29.143	1.038	99.167	4165	3.085	99.167	35.548	1493.000	0.864	35.548	0.280
157	15.258	23.603	1841	1.549	19.786	32.238	1354	1.625	32.238	1.049	19.786	831	1.298	19.786	32.238	1354	1.625	32.238	1.252	78.881	3313	2.543	78.881	36.238	1522	0.879	36.238	0.346
158	15.019	25.134	1684	1.641	25.905	35.690	1499	1.785	35.690	1.088	25.905	1088	1.691	25.905	35.690	1499	1.785	35.690	1.055	65.190	2738	2.111	65.190	40.524	1702	0.983	40.524	0.466
159	12.760	20.937	1319	1.349	18.167	29.071	1221	1.430	29.071	1.060	18.167	763	1.171	18.167	29.071	1221	1.430	29.071	1.221	58.500	2457	1.900	58.500	30.095	1264	0.733	30.095	0.386
160	9.779	30.167	1448	1.896	27.667	25.095	1054	1.195	25.095	0.630	27.667	1162	1.739	27.667	25.095	1054	1.195	25.095	0.687	59.929	2517	1.875	59.929	36.833	1547	0.893	36.833	0.476
161	8.839	27.488	1127	1.769	22.667	28.762	1208	1.409	28.762	0.796	22.667	952	1.459	22.667	28.762	1208	1.409	28.762	0.966	57.357	2409	1.819	57.357	33.190	1394	0.806	33.190	0.443
162	9.014	15.978	719	1.009	17.405	31.167	1309	1.489	31.167	1.477	17.405	731	1.099	17.405	31.167	1309	1.489	31.167	1.356	40.167	1687	1.268	40.167	33.262	1397	0.809	33.262	0.638
163	7.018	21.371	748	1.346	20.238	26.571	1116	1.272	26.571	0.945	20.238	850	1.274	20.238	26.571	1116	1.272	26.571	0.998	50.595	2125	1.589	50.595	28.619	1202	0.694	28.619	0.437
164	8.016	21.861	787	1.400	15.238	32.071	1347	1.558	32.071	1.113	15.238	640	0.976	15.238	32.071	1347	1.558	32.071	1.596	59.690	2507	1.921	59.690	41.405	1739	1.000	41.405	0.521
165	9.250	35.689	1606	2.295	28.143	49.833	2093	2.431	49.833	1.059	28.143	1182	1.810	28.143	49.833	2093	2.431	49.833	1.343	56.381	2368	1.809	56.381	35	1470	0.848	35	0.469
166	9.014	34.267	1542	2.219	29.952	48.429	2034	2.398	48.429	1.080	29.952	1258	1.940	29.952	48.429	2034	2.398	48.429	1.236	59.976	2519	1.936	59.976	35.714	1500	0.863	35.714	0.446
167	11.011	31.725	1618	2.106	30.262	49.190	2066	2.498	49.190	1.186	30.262	1271	2.009	30.262	49.190	2066	2.498	49.190	1.243	75.667	3178	2.465	75.667	65.381	2746	1.584	65.381	0.643
168	13.759	34.814	2437	2.155	39.476	60.167	2527	2.815	60.167	1.306	39.476	1658	2.443	39.476	60.167	2527	2.815	60.167	1.152	63.976	2687	1.994	63.976	44.167	1855	1.070	44.167	0.536
169	14	38.786	2715	2.532	42.357	49.452	2077	2.464	49.452	0.973	42.357	1779.000	2.765	42.357	49.452	2077	2.464	49.452	0.891	71.643	3009	2.326	71.643	56.381	2368	1.359	56.381	0.584
170	11.880	35.509	1953	2.231	33.238	36.833	1547	1.759	36.833	0.788	33.238	1396	2.088	33.238	36.833	1547	1.759	36.833	0.842	63.357	2661	1.996	63.357	39.714	1668	0.960	39.714	0.481
171	15.628	29.577	2307	1.981	24.190	45.095	1894	2.306	45.095	1.165	24.190	1016	1.620	24.190	45.095	1894	2.306	45.095	1.424	67.071	2817	2.183	67.071	44.500	1869	1.067	44.500	0.489
172	13.975	39.303	2594	2.552	46.500	52.500	2205	2.597	52.500	1.017	46.500	1953	3.020	46.500	52.500	2205	2.597	52.500	0.860	63.881	2683	2.024	63.881	56.167	2359	1.345	56.167	0.664
173	14.270	45.014	3151	2.945	36.024	57.095	2398	2.868	57.095	0.974	36.024	1513	2.356	36.024	57.095	2398	2.868	57.095	1.217	88.024	3697	2.832	88.024	73.833	3101	1.764	73.833	0.623
174	12.540	36.172	2315	2.465	32.952	42.833	1799	2.262	42.833	0.918	32.952	1384.000	2.246	32.952	42.833	1799	2.262	42.833	1.007	82.452	3463	2.666	82.452	51.143	2148	1.218	51.143	0.457
175	12.042	26.250	1260	1.775	33.643	27.810	1168	1.445	27.810	0.814	33.643	1413.000	2.275	33.643	27.810	1168	1.445	27.810	0.635	62.548	2627	2.029	62.548	38.429	1614	0.917	38.429	0.452
176	16.070	30.200	2416	1.947	26.333	27.357	1149	1.353	27.357	0.695	26.333	1106	1.698	26.333	27.357	1149	1.353	27.357	0.797	85.452	3589	2.673	85.452	37	1554	0.889	37	0.332
177	16.621	28.928	2401	1.891	29.762	37.857	1590.000	1.927	37.857	1.019	29.762	1250	1.945	29.762	37.857	1590.000	1.927	37.857	0.991	62.024	2605	1.960	62.024	33.119	1391	0.813	33.119	0.415
178	13.807	29.603	2013	2.030	31.881	29.190	1226	1.562	29.190	0.769	31.881	1339	2.186	31.881	29.190	1226	1.562	29.190	0.714	56.762	2384	1.854	56.762	41.524	1744	0.987	41.524	0.532
179	12.127	27.048	1704	1.900	25.690	30.833	1295	1.686	30.833	0.887	25.690	1079	1.805	25.690	30.833	1295	1.686	30.833	0.934	59.214	2487	2.006	59.214	43.143	1812.000	1.010	43.143	0.504
180	12.412	24.860	1243	1.931	11.881	23.262	977	1.481	23.262	0.767	11.881	499	0.923	11.881	23.262	977	1.481	23.262	1.605	41.952	1762.000	1.650	41.952	32.881	1381	0.910	32.881	0.551
181	11.774	31.695	1870	2.210	28.500	31.119	1307	1.688	31.119	0.764	28.500	1197	1.987	28.500	31.119	1307	1.688	31.119	0.849	55.786	2343	1.907	55.786	33.024	1387	0.799	33.024	0.419
182	11.673	17.298	986.000	1.226	19.024	20.905	878	1.170	20.905	0.954	19.024	799.000	1.349	19.024	20.905	878	1.170	20.905	0.868	53.119	2231	1.813	53.119	38.167	1603	0.908	38.167	0.501
183	10.443	22.340	1184	1.620	28.976	31.381	1318	1.791	31.381	1.106	28.976	1217	2.101	28.976	31.381	1318	1.791	31.381	0.852	54.952	2308	1.917	54.952	41	1722	0.969	41	0.506
184	12.799	19.180	1170	1.421	21.167	32	1344	1.867	32	1.314	21.167	889	1.568	21.167	32	1344	1.867	32	1.191	55.929	2349	2.033	55.929	46.881	1969	1.103	46.881	0.543
185	11.068	28.161	1577	2.107	28.405	30.119	1265	1.776	30.119	0.843	28.405	1193	2.126	28.405	30.119	1265	1.776	30.119	0.836	57.905	2432	2.107	57.905	41.857	1758.000	0.976	41.857	0.463
186	10.050	25.240	1262	1.889	22.786	24.929	1047	1.475	24.929	0.781	22.786	957	1.706	22.786	24.929	1047	1.475	24.929	0.865	60.452	2539	2.211	60.452	48.500	2037	1.149	48.500	0.520
187	7.786	18.050	722	1.345	22.714	36.024	1513	2.117	36.024	1.574	22.714	954	1.693	22.714	36.024	1513	2.117	36.024	1.251	61.357	2577	2.224	61.357	38.952	1636.000	0.903	38.952	0.406
188	8.035	23.919	885	1.750	29.238	35.952	1510.000	2.078	35.952	1.187	29.238	1228	2.140	29.238	35.952	1510.000	2.078	35.952	0.971	64.738	2719	2.338	64.738	45.857	1926.000	1.072	45.857	0.459
189	8.189	20.881	877	1.544	28.119	40.929	1719	2.353	40.929	1.524	28.119	1181	2.080	28.119	40.929	1719	2.353	40.929	1.132	73.952	3106	2.689	73.952	46.524	1954	1.087	46.524	0.404
190	9.055	29.267	1317	2.134	25.952	32.214	1353	1.823	32.214	0.854	25.952	1090	1.893	25.952	32.214	1353	1.823	32.214	0.963	63.833	2681	2.304	63.833	49.238	2068	1.169	49.238	0.507
191	9.304	33.756	1519.000	2.454	43.714	49.357	2073	2.790	49.357	1.137	43.714	1836	3.178	43.714	49.357	2073	2.790	49.357	0.878	72.310	3037	2.632	72.310	47.048	1976.000	1.133	47.048	0.430
192	11.045	27.591	1214	2.070	40.500	42.524	1786	2.518	42.524	1.216	40.500	1701	3.039	40.500	42.524	1786	2.518	42.524	0.829	72.286	3036.000	2.736	72.286	48.714	2046	1.183	48.714	0.432
193	7.517	24.471	832	1.910	32.524	34.643	1455.000	2.173	34.643	1.138	32.524	1366	2.538	32.524	34.643	1455.000	2.173	34.643	0.856	81.667	3430	3.273	81.667	54	2268	1.333	54	0.407
194	8.764	21.415	878	1.697	20.571	37.143	1560.000	2.415	37.143	1.424	20.571	864.000	1.630	20.571	37.143	1560.000	2.415	37.143	1.482	65.786	2763.000	2.722	65.786	47.190	1982	1.219	47.190	0.448
195	9.503	24.933	1122	2.009	21.452	30.738	1291	2.019	30.738	1.005	21.452	901	1.728	21.452	30.738	1291	2.019	30.738	1.168	62.119	2609	2.607	62.119	45.571	1914	1.175	45.571	0.451
196	11.753	25.098	1280	2.044	23.762	25.310	1063	1.700	25.310	0.832	23.762	998	1.935	23.762	25.310	1063	1.700	25.310	0.879	51.500	2163	2.173	51.500	35.952	1510.000	0.932	35.952	0.429
197	9.304	27.489	1237	2.202	23.429	24.881	1045	1.620	24.881	0.736	23.429	984.000	1.877	23.429	24.881	1045	1.620	24.881	0.863	59.571	2502	2.446	59.571	47.429	1992	1.199	47.429	0.490
198	8.754	20.089	904	1.642	18.143	25.310	1063	1.693	25.310	1.031	18.143	762	1.483	18.143	25.310	1063	1.693	25.310	1.141	47.976	2015	2.000	47.976	38.881	1633	0.985	38.881	0.492
199	10.776	22.880	1144	1.790	25.024	28.286	1188	1.767	28.286	0.987	25.024	1051	1.958	25.024	28.286	1188	1.767	28.286	0.903	45	1890	1.770	45	58.833	2471	1.359	58.833	0.768
200	14.285	16.111	1160	1.331	23.524	26.286	1104	1.769	26.286	1.329	23.524	988.000	1.943	23.524	26.286	1104	1.769	26.286	0.910	37.881	1591	1.654	37.881	40.143	1686.000	0.996	40.143	0.602
201	19.602	19.359	1510	1.538	21.381	19.524	820.000	1.234	19.524	0.802	21.381	898	1.699	21.381	19.524	820.000	1.234	19.524	0.726	44.929	1887	1.837	44.929	51.905	2180	1.237	51.905	0.673
202	15.508	26.507	1829	2.188	27.524	29.357	1233	1.966	29.357	0.898	27.524	1156	2.272	27.524	29.357	1233	1.966	29.357	0.865	57.571	2418	2.505	57.571	49.476	2078	1.215	49.476	0.485
203	15.381	22.115	1725	1.792	19.738	25.167	1057	1.651	25.167	0.921	19.738	829	1.599	19.738	25.167	1057	1.651	25.167	1.032	56.524	2374	2.409	56.524	50.214	2109	1.218	50.214	0.506
204	15.572	18.875	1510	1.512	15.762	32.500	1365	2.124	32.500	1.405	15.762	662	1.263	15.762	32.500	1365	2.124	32.500	1.682	55.810	2344	2.289	55.810	47.643	2001.000	1.091	47.643	0.477
205	19.769	20.567	1851	1.633	25.738	32.095	1348	2.044	32.095	1.252	25.738	1081	2.044	25.738	32.095	1348	2.044	32.095	1.000	58.357	2451	2.368	58.357	44.262	1859	1.014	44.262	0.428
206	16.621	20.080	1747	1.607	20.524	28.976	1217	1.865	28.976	1.161	20.524	862.000	1.643	20.524	28.976	1217	1.865	28.976	1.136	55.929	2349	2.272	55.929	41.119	1727	0.954	41.119	0.420
207	16.031	18.951	1535	1.528	19.476	26.762	1124	1.741	26.762	1.140	19.476	818.000	1.570	19.476	26.762	1124	1.741	26.762	1.109	58.524	2458	2.417	58.524	46.238	1942	1.073	46.238	0.444
208	16.378	20.547	1541	1.664	18.476	22.452	943	1.473	22.452	0.885	18.476	776.000	1.497	18.476	22.452	943	1.473	22.452	0.984	56.429	2370	2.356	56.429	36.500	1533	0.855	36.500	0.363
209	15.102	23.636	1820	1.919	28.905	27.929	1173	1.825	27.929	0.951	28.905	1214	2.347	28.905	27.929	1173	1.825	27.929	0.778	56.214	2361	2.303	56.214	39.810	1672	0.927	39.810	0.403
210	11.632	23.519	1223	1.889	28.238	37.095	1558	2.407	37.095	1.274	28.238	1186	2.269	28.238	37.095	1558	2.407	37.095	1.061	67.690	2843	2.806	67.690	44.452	1867.000	1.039	44.452	0.370
211	13.509	25.833	1550	2.122	26.643	33.857	1422.000	2.284	33.857	1.076	26.643	1119	2.189	26.643	33.857	1422.000	2.284	33.857	1.043	73.333	3080	3.084	73.333	44.167	1855	1.025	44.167	0.332
212	14.577	20.875	1503	1.739	20.905	21.714	912	1.490	21.714	0.857	20.905	878	1.742	20.905	21.714	912	1.490	21.714	0.855	59.071	2481	2.558	59.071	50.619	2126	1.164	50.619	0.455
213	14.305	18.700	1309	1.604	17.786	32.333	1358	2.284	32.333	1.425	17.786	747	1.525	17.786	32.333	1358	2.284	32.333	1.498	66.238	2782	3.047	66.238	47.452	1993.000	1.089	47.452	0.358
214	12.772	17.893	1002	1.562	15.214	24.905	1046	1.808	24.905	1.158	15.214	639	1.328	15.214	24.905	1046	1.808	24.905	1.361	64.976	2729	3.102	64.976	53.952	2266	1.237	53.952	0.399
215	14.534	16.871	1181	1.501	18.119	27.476	1154	2.045	27.476	1.362	18.119	761	1.612	18.119	27.476	1154	2.045	27.476	1.269	53.405	2243	2.612	53.405	50.762	2132	1.185	50.762	0.454
216	14.357	17.682	1167	1.614	15.571	24.833	1043	1.953	24.833	1.210	15.571	654	1.421	15.571	24.833	1043	1.953	24.833	1.374	66.881	2809	3.465	66.881	47.214	1983	1.205	47.214	0.348
217	14.921	21.653	1559	1.934	15.167	24.595	1033	1.871	24.595	0.968	15.167	637	1.354	15.167	24.595	1033	1.871	24.595	1.381	57.357	2409	2.888	57.357	48.024	2017	1.128	48.024	0.391
218	14.513	21.955	1449	2.003	16.929	28.667	1204	2.250	28.667	1.123	16.929	711.000	1.544	16.929	28.667	1204	2.250	28.667	1.457	54.524	2290	2.820	54.524	44.429	1866	1.061	44.429	0.376
219	16.134	19.422	1612	1.800	13.119	21.143	888	1.698	21.143	0.943	13.119	551	1.216	13.119	21.143	888	1.698	21.143	1.396	60.976	2561	3.267	60.976	48.262	2027	1.241	48.262	0.380
220	14.853	18.377	1268	1.660	28.024	25.214	1059	1.944	25.214	1.171	28.024	1177	2.531	28.024	25.214	1059	1.944	25.214	0.768	58.857	2472	3.031	58.857	53.952	2266	1.291	53.952	0.426
221	13.060	20.293	1177	1.803	22.048	28.905	1214	2.167	28.905	1.202	22.048	926	1.959	22.048	28.905	1214	2.167	28.905	1.106	66.738	2803	3.358	66.738	53.095	2230	1.226	53.095	0.365
222	16.125	14.329	1175	1.300	15.310	24.643	1035	1.883	24.643	1.449	15.310	643	1.388	15.310	24.643	1035	1.883	24.643	1.356	50.881	2137	2.602	50.881	60.905	2558	1.394	60.905	0.536
223	16.688	15.013	1126	1.359	14.286	25.619	1076	1.989	25.619	1.464	14.286	600	1.293	14.286	25.619	1076	1.989	25.619	1.538	56.571	2376	2.973	56.571	61.690	2591	1.412	61.690	0.475
224	16.441	14.080	1056	1.292	15.976	26.262	1103	2.047	26.262	1.585	15.976	671	1.466	15.976	26.262	1103	2.047	26.262	1.397	46.119	1937	2.455	46.119	66.500	2793	1.530	66.500	0.623
225	18.252	34.205	2839	1.844	40.476	27.190	1142	2.139	27.190	1.160	13.690	575	1.260	13.690	27.190	1142	2.139	27.190	1.698	40.476	1700	2.182	40.476	55.643	2337	1.290	55.643	0.591
226	14.519	39.357	2755	2.079	53.167	25.214	1059	1.968	25.214	0.947	13.619	572	1.238	13.619	25.214	1059	1.968	25.214	1.590	53.167	2233	2.809	53.167	62.810	2638	1.435	62.810	0.511
227	16.621	37.284	2498	2.020	36.476	16.548	695	1.314	16.548	0.650	19.071	801.000	1.760	19.071	16.548	695	1.314	16.548	0.746	36.476	1532	1.976	36.476	71.310	2995	1.643	71.310	0.831
228	16.049	46.750	3366	2.539	59.786	27.167	1141	2.142	27.167	0.844	18.976	797.000	1.748	18.976	27.167	1141	2.142	27.167	1.225	59.786	2511	3.247	59.786	55.690	2339	1.286	55.690	0.396
229	17.794	34.256	2672	1.905	52.381	24.952	1048	1.999	24.952	1.049	16.952	712	1.584	16.952	24.952	1048	1.999	24.952	1.262	52.381	2200	2.914	52.381	71.024	2983	1.649	71.024	0.566
230	17.279	35.976	3022	2.118	40.905	19.024	799.000	1.576	19.024	0.744	9.310	391	0.890	9.310	19.024	799.000	1.576	19.024	1.772	40.905	1718	2.408	40.905	59.905	2516	1.412	59.905	0.587
231	12	43.150	2589	2.498	44.119	24.095	1012	1.970	24.095	0.789	15.548	653	1.470	15.548	24.095	1012	1.970	24.095	1.341	44.119	1853	2.554	44.119	63.929	2685	1.496	63.929	0.586
232	13.521	35.891	2297	2.096	30.738	19.452	817	1.593	19.452	0.760	17.929	753.000	1.699	17.929	19.452	817	1.593	19.452	0.937	30.738	1291	1.795	30.738	78.452	3295	1.825	78.452	1.017
233	12.502	32.508	2048	1.910	38.952	23.548	989	1.953	23.548	1.022	22.310	937	2.126	22.310	23.548	989	1.953	23.548	0.919	38.952	1636.000	2.289	38.952	72.476	3044	1.721	72.476	0.752
234	13	32.877	2137	1.909	41.548	26.167	1099	2.146	26.167	1.124	13.024	547	1.242	13.024	26.167	1099	2.146	26.167	1.728	41.548	1745.000	2.412	41.548	67.643	2841	1.589	67.643	0.659
235	11.503	34.965	1993	2.047	42.452	26.476	1112	2.187	26.476	1.068	13.238	556	1.259	13.238	26.476	1112	2.187	26.476	1.737	42.452	1783.000	2.486	42.452	74.952	3148	1.779	74.952	0.716
236	17.252	40.011	3521.000	2.347	39.405	29.667	1246	2.436	29.667	1.038	22.476	944.000	2.127	22.476	29.667	1246	2.436	29.667	1.145	39.405	1655	2.312	39.405	71.643	3009	1.675	71.643	0.724
237	18.359	44.441	4133	2.643	39.690	24.881	1045	2.049	24.881	0.775	12.619	530	1.205	12.619	24.881	1045	2.049	24.881	1.700	39.690	1667	2.360	39.690	66.143	2778	1.580	66.143	0.670
238	18.028	34.722	3125	2.073	52.548	24.929	1047	2.068	24.929	0.998	18.833	791	1.807	18.833	24.929	1047	2.068	24.929	1.144	52.548	2207	3.138	52.548	65.500	2751	1.554	65.500	0.495
239	17.836	44.692	3486	2.719	47.571	23.571	990.000	1.980	23.571	0.728	13.476	566	1.302	13.476	23.571	990.000	1.980	23.571	1.520	47.571	1998	2.894	47.571	100.500	4221	2.380	100.500	0.822
240	17.252	44.729	3802	2.734	59.524	25.714	1080	2.153	25.714	0.787	18.643	783	1.798	18.643	25.714	1080	2.153	25.714	1.197	59.524	2500	3.638	59.524	84.214	3537.000	1.985	84.214	0.546
