Frame	Mem Length	A-CatApicalMean	A-CatApicalSum	A-CatApicalNorm	A-CatApicalVertices	ActinApicalMean	ActinApicalSum	ActinApicalNorm	ActinApicalVertices	ApicalRatio	A-CatMedialMean	A-CatMedialSum	A-CatMedialNorm	A-CatMedialVertices	ActinMedialMean	ActinMedialSum	ActinMedialNorm	ActinMedialVertices	MedialRatio	A-CatBasalMean	A-CatBasalSum	A-CatBasalNorm	A-CatBasalVertices	ActinBasalMean	ActinBasalSum	ActinBasalNorm	ActinBasalVertices	BasalRatio
125	14.252	31.413	1979	1.765	38.952	49.524	2080	2.124	49.524	1.203	38.952	1636.000	2.189	38.952	49.524	2080	2.124	49.524	0.970	58.929	2475	1.749	58.929	29	1218	0.730	29	0.418
126	16.267	34.444	2480	1.864	60.595	50.143	2106	2.047	50.143	1.098	60.595	2545	3.280	60.595	50.143	2106	2.047	50.143	0.624	57.333	2408	1.677	57.333	29.905	1256	0.751	29.905	0.448
127	13.022	25.862	1500	1.484	33.286	46.405	1949	2.013	46.405	1.357	33.286	1398	1.909	33.286	46.405	1949	2.013	46.405	1.054	54.857	2304	1.633	54.857	34.119	1433	0.857	34.119	0.525
128	9.779	24.488	1053	1.358	34.929	63.690	2675	2.685	63.690	1.977	34.929	1467	1.938	34.929	63.690	2675	2.685	63.690	1.386	52.548	2207	1.542	52.548	30.619	1286	0.774	30.619	0.502
129	13.558	34.761	2329	1.953	39.667	42.286	1776	1.800	42.286	0.922	39.667	1666	2.229	39.667	42.286	1776	1.800	42.286	0.808	56.405	2369	1.658	56.405	35.429	1488	0.893	35.429	0.539
130	12	31.550	1893	1.813	48.476	47.762	2006	2.082	47.762	1.148	48.476	2036	2.786	48.476	47.762	2006	2.082	47.762	0.747	60.833	2555	1.811	60.833	36.381	1528	0.912	36.381	0.503
131	11.524	26.059	1329	1.501	35.857	44.167	1855	1.917	44.167	1.278	35.857	1506.000	2.065	35.857	44.167	1855	1.917	44.167	0.928	55.071	2313	1.636	55.071	31.738	1333	0.793	31.738	0.485
132	11.275	36.720	1836	2.099	46.738	56.690	2381	2.454	56.690	1.169	46.738	1963	2.672	46.738	56.690	2381	2.454	56.690	0.918	43.976	1847	1.293	43.976	34.048	1430.000	0.847	34.048	0.655
133	13.537	22.265	1514	1.235	43.976	51.643	2169	2.179	51.643	1.765	43.976	1847	2.438	43.976	51.643	2169	2.179	51.643	0.893	75.405	3167.000	2.185	75.405	37.929	1593	0.948	37.929	0.434
134	13.509	36.147	2458	1.980	43.214	56.071	2355	2.348	56.071	1.186	43.214	1815	2.367	43.214	56.071	2355	2.348	56.071	0.992	50.619	2126	1.464	50.619	30.929	1299	0.778	30.929	0.531
135	12.522	33.586	1948	1.866	40.119	53.524	2248	2.255	53.524	1.208	40.119	1685	2.229	40.119	53.524	2248	2.255	53.524	1.012	44.786	1881	1.328	44.786	36.857	1548.000	0.922	36.857	0.694
136	11.750	40.273	2215	2.237	45.667	56.738	2383	2.384	56.738	1.066	45.667	1918	2.536	45.667	56.738	2383	2.384	56.738	0.940	60.738	2551	1.776	60.738	29.238	1228	0.734	29.238	0.413
137	10.253	34.077	1772.000	1.954	43.905	43.190	1814	1.890	43.190	0.967	43.905	1844	2.518	43.905	43.190	1814	1.890	43.190	0.751	46.952	1972.000	1.375	46.952	27.524	1156	0.685	27.524	0.498
138	12.003	21.433	1286	1.257	23.738	39.071	1641	1.731	39.071	1.377	23.738	997	1.392	23.738	39.071	1641	1.731	39.071	1.244	41.429	1740	1.233	41.429	35.238	1480	0.875	35.238	0.710
139	9.513	28.020	1401	1.655	32.143	43.643	1833.000	1.961	43.643	1.185	32.143	1350.000	1.899	32.143	43.643	1833.000	1.961	43.643	1.033	42.357	1779.000	1.264	42.357	27.500	1155	0.682	27.500	0.540
140	13.010	27.250	1744	1.623	39.833	48.762	2048	2.201	48.762	1.356	39.833	1673	2.373	39.833	48.762	2048	2.201	48.762	0.928	50.071	2103	1.497	50.071	37.143	1560.000	0.918	37.143	0.613
141	13.335	44.726	2773	2.709	34.143	58.286	2448	2.674	58.286	0.987	34.143	1434.000	2.068	34.143	58.286	2448	2.674	58.286	1.293	51.167	2149	1.564	51.167	31.214	1311	0.766	31.214	0.490
142	15.550	37.157	2601	2.257	39.810	59.548	2501	2.751	59.548	1.219	39.810	1672	2.418	39.810	59.548	2501	2.751	59.548	1.138	60.143	2526	1.835	60.143	31.976	1343	0.787	31.976	0.429
143	14.285	24.471	1713	1.475	38.214	52.810	2218	2.423	52.810	1.642	38.214	1605	2.304	38.214	52.810	2218	2.423	52.810	1.052	62.381	2620	1.905	62.381	38.214	1605	0.941	38.214	0.494
144	12.273	24.933	1496	1.546	22.071	36.381	1528	1.727	36.381	1.117	22.071	927.000	1.368	22.071	36.381	1528	1.727	36.381	1.262	47.286	1986	1.447	47.286	30.119	1265	0.739	30.119	0.511
145	11.294	26.500	1219	1.654	27.429	36.238	1522	1.729	36.238	1.046	27.429	1152	1.711	27.429	36.238	1522	1.729	36.238	1.010	60.643	2547	1.881	60.643	41.548	1745.000	1.015	41.548	0.540
146	12	25.533	1532	1.575	22.238	34.476	1448	1.613	34.476	1.024	22.238	934	1.372	22.238	34.476	1448	1.613	34.476	1.176	74.262	3119	2.259	74.262	38.071	1599	0.934	38.071	0.414
147	11.500	25.273	1390	1.561	28.405	41.381	1738	1.953	41.381	1.251	28.405	1193	1.755	28.405	41.381	1738	1.953	41.381	1.113	62.595	2629	1.936	62.595	31.452	1321	0.769	31.452	0.397
148	13.002	26.646	1732	1.688	17.857	38.619	1622	1.890	38.619	1.120	17.857	750	1.131	17.857	38.619	1622	1.890	38.619	1.671	62.905	2642	1.982	62.905	34.452	1447.000	0.843	34.452	0.425
149	13.832	26.156	1674	1.594	35.333	56.571	2376	2.621	56.571	1.644	35.333	1484	2.154	35.333	56.571	2376	2.621	56.571	1.217	72.881	3061	2.224	72.881	35.095	1474	0.868	35.095	0.390
150	16.157	29.683	2434	1.808	40.976	60.952	2560	2.822	60.952	1.561	40.976	1721	2.495	40.976	60.952	2560	2.822	60.952	1.131	62.643	2631	1.932	62.643	36.810	1546	0.900	36.810	0.466
151	15.572	34.114	2388	2.133	37.619	57.214	2403	2.744	57.214	1.286	37.619	1580	2.353	37.619	57.214	2403	2.744	57.214	1.166	64.286	2700.000	2.015	64.286	35.333	1484	0.860	35.333	0.427
152	16.095	30.507	2227	1.872	39.071	49.238	2068	2.288	49.238	1.222	39.071	1641	2.398	39.071	49.238	2068	2.288	49.238	0.954	77.214	3243.000	2.400	77.214	38.714	1626	0.940	38.714	0.392
153	18.250	23.756	2138	1.503	39.071	59.738	2509	2.899	59.738	1.929	39.071	1641	2.472	39.071	59.738	2509	2.899	59.738	1.173	75.310	3163	2.358	75.310	42.119	1769	1.022	42.119	0.434
154	17.266	29.263	2224	1.865	35.071	57.738	2425	2.819	57.738	1.512	35.071	1473	2.235	35.071	57.738	2425	2.819	57.738	1.261	70.214	2949.000	2.204	70.214	36.905	1550	0.896	36.905	0.406
155	18.810	31.474	2990	2.001	42.595	55.381	2326	2.694	55.381	1.346	42.595	1789	2.708	42.595	55.381	2326	2.694	55.381	0.995	71.119	2987	2.228	71.119	29.405	1235	0.716	29.405	0.321
156	17.545	26.656	2399	1.682	27.810	46.690	1961	2.236	46.690	1.330	27.810	1168	1.754	27.810	46.690	1961	2.236	46.690	1.274	57.095	2398	1.776	57.095	30.786	1293	0.748	30.786	0.421
157	16.250	24.888	1991	1.633	27.286	41.619	1748	2.097	41.619	1.285	27.286	1146	1.790	27.286	41.619	1748	2.097	41.619	1.172	60.667	2548	1.956	60.667	40.429	1698	0.980	40.429	0.501
158	13.759	36.206	2281	2.364	35.333	40.786	1713	2.040	40.786	0.863	35.333	1484	2.307	35.333	40.786	1713	2.040	40.786	0.884	70.071	2943	2.269	70.071	41.333	1736	1.003	41.333	0.442
159	10	20.220	1011	1.303	21.238	37.238	1564	1.831	37.238	1.405	21.238	892	1.369	21.238	37.238	1564	1.831	37.238	1.338	59.310	2491	1.926	59.310	32.381	1360	0.788	32.381	0.409
160	9.500	16.800	756	1.056	31.167	27.143	1140	1.293	27.143	1.225	31.167	1309	1.959	31.167	27.143	1140	1.293	27.143	0.660	46.214	1941	1.446	46.214	33.214	1395	0.805	33.214	0.557
161	11.753	19.132	1014.000	1.231	22.952	38.667	1624	1.894	38.667	1.538	22.952	964	1.477	22.952	38.667	1624	1.894	38.667	1.282	48.929	2055	1.552	48.929	39.667	1666	0.963	39.667	0.621
162	12.510	23.537	1271	1.486	24.524	47.333	1988	2.262	47.333	1.522	24.524	1030	1.548	24.524	47.333	1988	2.262	47.333	1.461	66.048	2774	2.085	66.048	40.500	1701	0.985	40.500	0.472
163	11	30.418	1673	1.916	25.952	46.690	1961	2.235	46.690	1.167	25.952	1090	1.634	25.952	46.690	1961	2.235	46.690	1.367	62.238	2614	1.955	62.238	32.690	1373	0.793	32.690	0.406
164	14.020	32.825	2068	2.102	34.905	64.762	2720	3.146	64.762	1.497	34.905	1466	2.236	34.905	64.762	2720	3.146	64.762	1.407	50.190	2108	1.615	50.190	47.238	1984	1.141	47.238	0.706
165	18.502	28.762	2416	1.849	31.190	52.286	2196	2.550	52.286	1.379	31.190	1310	2.006	31.190	52.286	2196	2.550	52.286	1.272	73.429	3084	2.356	73.429	53.095	2230	1.287	53.095	0.546
166	25.505	29.957	3475	1.940	37.048	61.238	2572	3.032	61.238	1.563	37.048	1556.000	2.399	37.048	61.238	2572	3.032	61.238	1.264	82.262	3455	2.655	82.262	46.310	1945	1.119	46.310	0.422
167	21.552	31.825	3087	2.113	49.286	69.071	2901	3.507	69.071	1.660	49.286	2070	3.272	49.286	69.071	2901	3.507	69.071	1.072	73.190	3074	2.384	73.190	54.357	2283	1.317	54.357	0.552
168	23.834	24.780	2924	1.534	34.952	68.881	2893	3.223	68.881	2.101	34.952	1468.000	2.163	34.952	68.881	2893	3.223	68.881	1.490	81.595	3427.000	2.543	81.595	52.119	2189	1.262	52.119	0.496
169	21.073	32.505	3088	2.122	22.548	67.833	2849	3.379	67.833	1.592	22.548	947	1.472	22.548	67.833	2849	3.379	67.833	2.296	79.119	3323	2.568	79.119	48.405	2033	1.167	48.405	0.454
170	18.277	31.878	2869	2.003	38.548	55.929	2349	2.671	55.929	1.334	38.548	1619.000	2.422	38.548	55.929	2349	2.671	55.929	1.103	72.881	3061	2.296	72.881	58.238	2446	1.407	58.238	0.613
171	14.427	27.881	1868	1.867	32.952	53.619	2252	2.742	53.619	1.469	32.952	1384.000	2.207	32.952	53.619	2252	2.742	53.619	1.243	75.905	3188.000	2.471	75.905	55.143	2316	1.322	55.143	0.535
172	10.762	30.660	1625	1.991	46.595	68.976	2897	3.411	68.976	1.713	46.595	1957	3.026	46.595	68.976	2897	3.411	68.976	1.127	58.976	2477	1.868	58.976	49.952	2098	1.196	49.952	0.640
173	13.252	41.631	2706	2.723	30.143	69.524	2920	3.493	69.524	1.283	30.143	1266	1.972	30.143	69.524	2920	3.493	69.524	1.771	62.500	2625	2.011	62.500	46.595	1957	1.113	46.595	0.554
174	12.273	29.233	1754	1.993	37.690	49.857	2094	2.633	49.857	1.322	37.690	1583	2.569	37.690	49.857	2094	2.633	49.857	1.025	70.857	2976	2.291	70.857	48.857	2052	1.164	48.857	0.508
175	12.502	34.281	1954	2.318	25.500	45.476	1910	2.364	45.476	1.020	25.500	1071	1.724	25.500	45.476	1910	2.364	45.476	1.371	76.167	3199	2.471	76.167	52.476	2204	1.252	52.476	0.507
176	12.540	27.246	1771	1.757	30.238	35	1470	1.731	35	0.985	30.238	1270	1.950	30.238	35	1470	1.731	35	0.888	70.667	2968	2.211	70.667	47.833	2009	1.149	47.833	0.520
177	13.022	26	1664	1.700	32.500	40.524	1702	2.063	40.524	1.214	32.500	1365	2.124	32.500	40.524	1702	2.063	40.524	0.971	65.357	2745	2.066	65.357	39.452	1657.000	0.968	39.452	0.469
178	11.500	27.218	1497	1.866	21.952	35.738	1501	1.912	35.738	1.025	21.952	922	1.505	21.952	35.738	1501	1.912	35.738	1.270	54.476	2288	1.779	54.476	38.333	1610	0.911	38.333	0.512
179	8.754	23.548	989	1.655	25.857	36.452	1531.000	1.993	36.452	1.205	25.857	1086	1.817	25.857	36.452	1531.000	1.993	36.452	1.097	53.714	2256	1.820	53.714	38.714	1626	0.906	38.714	0.498
180	14.002	17.317	1091	1.345	15.286	24.381	1024	1.552	24.381	1.154	15.286	642	1.187	15.286	24.381	1024	1.552	24.381	1.307	39.619	1664	1.559	39.619	53.071	2229	1.468	53.071	0.942
181	12.273	19.097	1184	1.331	20.262	31.571	1326	1.713	31.571	1.286	20.262	851	1.413	20.262	31.571	1326	1.713	31.571	1.212	68.738	2887	2.350	68.738	64.119	2693	1.551	64.119	0.660
182	13.521	21.171	1482	1.501	23.048	37.452	1573.000	2.097	37.452	1.397	23.048	968	1.634	23.048	37.452	1573.000	2.097	37.452	1.283	70.333	2954	2.400	70.333	44.738	1879	1.064	44.738	0.443
183	14.036	27.014	1918	1.958	24.762	40.976	1721	2.338	40.976	1.194	24.762	1040	1.795	24.762	40.976	1721	2.338	40.976	1.303	68.357	2871	2.384	68.357	81.548	3425	1.928	81.548	0.809
184	17.778	22.540	1961	1.670	26.048	38.833	1631	2.266	38.833	1.357	26.048	1094	1.930	26.048	38.833	1631	2.266	38.833	1.174	71.857	3018	2.613	71.857	77.405	3251.000	1.822	77.405	0.697
185	19.514	21.920	1929	1.640	24.262	41.929	1761	2.473	41.929	1.508	24.262	1019	1.816	24.262	41.929	1761	2.473	41.929	1.362	68.381	2872	2.488	68.381	59	2478	1.376	59	0.553
186	18	21.178	1906	1.585	21.595	39.714	1668	2.350	39.714	1.482	21.595	907	1.617	21.595	39.714	1668	2.350	39.714	1.454	80.738	3391	2.953	80.738	60.119	2525	1.425	60.119	0.482
187	19.002	18.589	1766.000	1.385	30.976	49.024	2059	2.882	49.024	2.080	30.976	1301	2.308	30.976	49.024	2059	2.882	49.024	1.248	91.952	3862	3.332	91.952	85.095	3574.000	1.973	85.095	0.592
188	17.252	25.114	2210	1.838	25.190	41.548	1745.000	2.401	41.548	1.307	25.190	1058	1.843	25.190	41.548	1745.000	2.401	41.548	1.303	73.905	3104.000	2.669	73.905	47.976	2015	1.122	47.976	0.420
189	15	18.720	1404	1.384	20.976	50.786	2133	2.920	50.786	2.109	20.976	881.000	1.551	20.976	50.786	2133	2.920	50.786	1.882	64.643	2715	2.351	64.643	69.619	2924	1.626	69.619	0.692
190	12.760	27.138	1574	1.979	19.619	48.690	2045	2.755	48.690	1.392	19.619	824	1.431	19.619	48.690	2045	2.755	48.690	1.925	50.762	2132	1.832	50.762	65.714	2760.000	1.560	65.714	0.851
191	13.288	17.897	1217	1.301	27.905	41.952	1762.000	2.372	41.952	1.823	27.905	1172	2.029	27.905	41.952	1762.000	2.372	41.952	1.169	62.095	2608	2.261	62.095	76.071	3195	1.832	76.071	0.810
192	9.280	17.767	764	1.333	30.286	49.857	2094	2.952	49.857	2.214	30.286	1272	2.273	30.286	49.857	2094	2.952	49.857	1.299	59.286	2490	2.244	59.286	64.595	2713.000	1.569	64.595	0.699
193	11.503	15.527	854	1.212	27.452	45.643	1917.000	2.863	45.643	2.363	27.452	1153	2.142	27.452	45.643	1917.000	2.863	45.643	1.336	53.738	2257	2.154	53.738	53.405	2243	1.318	53.405	0.612
194	10.503	17.438	837	1.382	26.643	33.238	1396	2.161	33.238	1.564	26.643	1119	2.111	26.643	33.238	1396	2.161	33.238	1.024	70.690	2969	2.925	70.690	40.810	1714	1.054	40.810	0.360
195	9.503	20.800	936	1.676	14.619	31.500	1323	2.069	31.500	1.235	14.619	614	1.178	14.619	31.500	1323	2.069	31.500	1.757	72.357	3039	3.036	72.357	41.714	1752	1.075	41.714	0.354
196	12.042	15.229	731	1.240	24.738	28.286	1188	1.900	28.286	1.532	24.738	1039	2.015	24.738	28.286	1188	1.900	28.286	0.943	57.952	2434	2.445	57.952	38.833	1631	1.007	38.833	0.412
197	11.003	13.300	665	1.066	16.690	28.048	1178	1.826	28.048	1.714	16.690	701	1.337	16.690	28.048	1178	1.826	28.048	1.366	61.500	2583	2.525	61.500	56.143	2358	1.419	56.143	0.562
198	12.540	20.200	1010	1.652	24.214	35.071	1473	2.346	35.071	1.420	24.214	1017	1.980	24.214	35.071	1473	2.346	35.071	1.185	45.262	1901	1.887	45.262	46.500	1953	1.178	46.500	0.624
199	12.314	16.508	1040	1.292	15.095	33.667	1414	2.104	33.667	1.629	15.095	634	1.181	15.095	33.667	1414	2.104	33.667	1.781	65.667	2758	2.583	65.667	50.690	2129	1.171	50.690	0.453
200	13.010	19.424	1146	1.604	20.333	29.286	1230	1.971	29.286	1.228	20.333	854	1.679	20.333	29.286	1230	1.971	29.286	1.173	49	2058	2.139	49	46	1932	1.141	46	0.533
201	12.906	19.127	1205	1.520	23.762	28.310	1189	1.789	28.310	1.177	23.762	998	1.888	23.762	28.310	1189	1.789	28.310	0.948	51.690	2171	2.113	51.690	42.595	1789	1.015	42.595	0.480
202	14.036	19.972	1418	1.648	24.881	25.405	1067	1.701	25.405	1.032	24.881	1045	2.054	24.881	25.405	1067	1.701	25.405	0.828	41.619	1748	1.811	41.619	45.190	1898	1.110	45.190	0.613
203	12.042	15.600	936	1.264	14.714	28.905	1214	1.897	28.905	1.500	14.714	618	1.192	14.714	28.905	1214	1.897	28.905	1.591	38.524	1618	1.642	38.524	42.262	1775	1.025	42.262	0.624
204	14.305	15.578	997	1.248	18.762	28.476	1196	1.861	28.476	1.491	18.762	788	1.503	18.762	28.476	1196	1.861	28.476	1.238	40.738	1711	1.671	40.738	49.643	2085	1.137	49.643	0.680
205	10.796	11.833	497	0.940	12.143	29.667	1246	1.890	29.667	2.011	12.143	510	0.964	12.143	29.667	1246	1.890	29.667	1.960	70.952	2980	2.879	70.952	44.238	1858	1.014	44.238	0.352
206	11.845	16.618	914	1.330	19.952	35.690	1499	2.298	35.690	1.728	19.952	838	1.597	19.952	35.690	1499	2.298	35.690	1.439	63.095	2650	2.563	63.095	53.571	2250	1.242	53.571	0.485
207	12.003	16.574	895.000	1.336	18.643	21.667	910	1.410	21.667	1.055	18.643	783	1.503	18.643	21.667	910	1.410	21.667	0.938	48.690	2045	2.011	48.690	44.833	1883	1.040	44.833	0.517
208	11.261	19.877	1133	1.610	18.810	26.381	1108	1.730	26.381	1.075	18.810	790	1.524	18.810	26.381	1108	1.730	26.381	1.136	42.095	1768	1.757	42.095	49.071	2061	1.150	49.071	0.654
209	10.250	14.540	727	1.180	17.095	27.786	1167	1.815	27.786	1.538	17.095	718	1.388	17.095	27.786	1167	1.815	27.786	1.308	52.619	2210	2.155	52.619	50.405	2117	1.174	50.405	0.545
210	11.503	27.429	1344	2.204	22.667	43.167	1813	2.801	43.167	1.271	22.667	952	1.821	22.667	43.167	1813	2.801	43.167	1.538	58.357	2451	2.420	58.357	52.405	2201	1.225	52.405	0.506
211	14.009	23.841	1502	1.959	25.690	45.738	1921	3.085	45.738	1.575	25.690	1079	2.111	25.690	45.738	1921	3.085	45.738	1.462	65.095	2734.000	2.737	65.095	60.452	2539	1.403	60.452	0.512
212	16.298	22.350	1788	1.862	24.738	40.238	1690	2.761	40.238	1.483	24.738	1039	2.061	24.738	40.238	1690	2.761	40.238	1.339	60.714	2550	2.629	60.714	60.952	2560	1.402	60.952	0.533
213	19.540	20.947	1990.000	1.796	16	56.714	2382	4.007	56.714	2.231	16	672	1.372	16	56.714	2382	4.007	56.714	2.921	75.071	3153	3.453	75.071	57.190	2402	1.313	57.190	0.380
214	21.274	20.315	2194	1.773	26.714	39.262	1649	2.850	39.262	1.607	26.714	1122	2.332	26.714	39.262	1649	2.850	39.262	1.222	60.405	2537	2.884	60.405	55.071	2313	1.262	55.071	0.438
215	17.545	16.273	1253	1.447	16.952	35.500	1491	2.642	35.500	1.825	16.952	712	1.508	16.952	35.500	1491	2.642	35.500	1.752	65.048	2732	3.182	65.048	60.595	2545	1.414	60.595	0.444
216	15.052	19.933	1495	1.819	33.452	51.929	2181	4.083	51.929	2.245	33.452	1405.000	3.053	33.452	51.929	2181	4.083	51.929	1.338	60.524	2542	3.136	60.524	56.095	2356	1.432	56.095	0.457
217	14.502	23.987	1799	2.142	22.595	38.619	1622	2.938	38.619	1.371	22.595	949	2.018	22.595	38.619	1622	2.938	38.619	1.456	66.595	2797.000	3.353	66.595	66.381	2788	1.560	66.381	0.465
218	14.752	17.479	1276	1.595	21.143	40.476	1700	3.177	40.476	1.992	21.143	888	1.929	21.143	40.476	1700	3.177	40.476	1.647	62.381	2620	3.226	62.381	58.119	2441	1.388	58.119	0.430
219	13.250	16.757	1173	1.553	14.524	27.786	1167	2.231	27.786	1.437	14.524	610	1.346	14.524	27.786	1167	2.231	27.786	1.657	57.357	2409	3.073	57.357	45.024	1891	1.158	45.024	0.377
220	14.784	17.712	1293	1.600	18.071	24.667	1036	1.902	24.667	1.189	18.071	759.000	1.632	18.071	24.667	1036	1.902	24.667	1.165	47.048	1976.000	2.423	47.048	44.405	1865	1.063	44.405	0.439
221	12.258	14.129	876	1.255	17.119	25.333	1064	1.899	25.333	1.513	17.119	719	1.521	17.119	25.333	1064	1.899	25.333	1.249	47.643	2001.000	2.397	47.643	61.762	2594	1.426	61.762	0.595
222	10.753	20.959	1027	1.901	16.452	23.595	991	1.803	23.595	0.948	16.452	691	1.492	16.452	23.595	991	1.803	23.595	1.208	51.548	2165	2.636	51.548	50.262	2111	1.150	50.262	0.436
223	9.552	14.158	538	1.281	13.143	20.952	880	1.627	20.952	1.269	13.143	552	1.189	13.143	20.952	880	1.627	20.952	1.368	33.571	1410	1.764	33.571	57.595	2419	1.318	57.595	0.747
224	13.002	43	2795	2.289	53.786	22.286	936	1.737	22.286	0.759	19.381	814	1.778	19.381	22.286	936	1.737	22.286	0.977	53.786	2259	2.863	53.786	53.905	2264	1.240	53.905	0.433
225	8.754	31.553	1199	1.701	38.762	32.619	1370	2.566	32.619	1.509	21.810	916	2.007	21.810	32.619	1370	2.566	32.619	1.278	38.762	1628	2.090	38.762	46.905	1970	1.088	46.905	0.521
226	13.521	33.967	2038	1.794	37.762	26.976	1133	2.106	26.976	1.174	14.833	623	1.348	14.833	26.976	1133	2.106	26.976	1.562	37.762	1586	1.995	37.762	50.310	2113	1.149	50.310	0.576
227	11.500	34.891	1919	1.891	34.286	27.738	1165	2.202	27.738	1.165	15.048	632	1.389	15.048	27.738	1165	2.202	27.738	1.585	34.286	1440	1.858	34.286	51.690	2171	1.191	51.690	0.641
228	10.776	41.891	2304	2.275	37.643	33.643	1413.000	2.653	33.643	1.166	18.024	757.000	1.661	18.024	33.643	1413.000	2.653	33.643	1.597	37.643	1581.000	2.044	37.643	80.024	3361	1.847	80.024	0.904
229	12	32.883	1973	1.829	35.881	18.524	778.000	1.484	18.524	0.811	13.833	581	1.293	13.833	18.524	778.000	1.484	18.524	1.148	35.881	1507	1.996	35.881	74.619	3134	1.732	74.619	0.868
230	10.277	40.849	2165	2.404	44.833	24.286	1020	2.012	24.286	0.837	12.857	540	1.229	12.857	24.286	1020	2.012	24.286	1.638	44.833	1883	2.639	44.833	73.952	3106	1.744	73.952	0.661
231	11.319	30.849	1635	1.786	42.119	27.857	1170	2.278	27.857	1.276	14.762	620	1.396	14.762	27.857	1170	2.278	27.857	1.632	42.119	1769	2.438	42.119	66.952	2812	1.567	66.952	0.643
232	18.062	26.967	2427	1.575	34.810	28.095	1180	2.300	28.095	1.461	15.262	641	1.447	15.262	28.095	1180	2.300	28.095	1.590	34.810	1462	2.033	34.810	65.738	2761	1.530	65.738	0.752
233	14.769	35.459	2624	2.084	35.167	23.119	971	1.918	23.119	0.920	12.405	521	1.182	12.405	23.119	971	1.918	23.119	1.622	35.167	1477	2.067	35.167	87.071	3657	2.068	87.071	1.000
234	17.046	27.238	2288	1.581	30.190	20.548	863	1.685	20.548	1.066	17.024	715.000	1.624	17.024	20.548	863	1.685	20.548	1.038	30.190	1268	1.753	30.190	71.548	3005	1.681	71.548	0.959
235	15.782	34.113	2115	1.997	48.048	23.786	999	1.964	23.786	0.983	16.333	686	1.553	16.333	23.786	999	1.964	23.786	1.265	48.048	2018.000	2.813	48.048	82.881	3481	1.967	82.881	0.699
236	15.782	30.844	2375	1.810	38.143	24.714	1038	2.029	24.714	1.121	11.810	496	1.118	11.810	24.714	1038	2.029	24.714	1.815	38.143	1602.000	2.238	38.143	79.429	3336	1.857	79.429	0.830
237	16.502	36.120	2709	2.148	32.595	22.190	932	1.827	22.190	0.851	11.190	470	1.069	11.190	22.190	932	1.827	22.190	1.710	32.595	1369	1.938	32.595	79.571	3342	1.901	79.571	0.981
238	15.268	28.279	1923	1.689	38.333	21.571	906.000	1.790	21.571	1.060	13.262	557	1.273	13.262	21.571	906.000	1.790	21.571	1.406	38.333	1610	2.289	38.333	65.571	2754	1.556	65.571	0.680
239	16.095	30.808	2249	1.874	36.786	25.071	1053	2.106	25.071	1.123	14.071	591	1.360	14.071	25.071	1053	2.106	25.071	1.549	36.786	1545	2.238	36.786	73.143	3072	1.732	73.143	0.774
240	18.252	36.272	2938.000	2.217	38.905	19.810	832	1.658	19.810	0.748	10.810	454	1.043	10.810	19.810	832	1.658	19.810	1.591	38.905	1634	2.378	38.905	87.881	3691	2.071	87.881	0.871
