Frame	Mem Length	A-CatApicalMean	A-CatApicalSum	A-CatApicalNorm	A-CatApicalVertices	ActinApicalMean	ActinApicalSum	ActinApicalNorm	ActinApicalVertices	ApicalRatio	A-CatMedialMean	A-CatMedialSum	A-CatMedialNorm	A-CatMedialVertices	ActinMedialMean	ActinMedialSum	ActinMedialNorm	ActinMedialVertices	MedialRatio	A-CatBasalMean	A-CatBasalSum	A-CatBasalNorm	A-CatBasalVertices	ActinBasalMean	ActinBasalSum	ActinBasalNorm	ActinBasalVertices	BasalRatio
11	8.276	47.444	2135	2.505	42.429	40.905	1718	1.616	40.905	0.645	42.429	1782	2.240	42.429	40.905	1718	1.616	40.905	0.721	51	2142	1.346	51	25.857	1086	0.600	25.857	0.446
12	7.941	39	1521	2.194	35.357	52.762	2216	2.244	52.762	1.023	35.357	1485.000	1.989	35.357	52.762	2216	2.244	52.762	1.128	79.167	3325	2.127	79.167	28.524	1198	0.660	28.524	0.311
13	8.839	28.444	1280	1.654	35.024	33.262	1397	1.468	33.262	0.887	35.024	1471	2.037	35.024	33.262	1397	1.468	33.262	0.721	61.619	2588	1.681	61.619	33.667	1414	0.782	33.667	0.465
14	9.192	19.521	937	1.111	30.119	38.571	1620	1.668	38.571	1.501	30.119	1265	1.714	30.119	38.571	1620	1.668	38.571	0.973	65.952	2770	1.805	65.952	35.524	1492	0.830	35.524	0.460
15	10.595	27.138	1574	1.507	29.595	39	1638	1.637	39	1.087	29.595	1243	1.644	29.595	39	1638	1.637	39	0.996	47.357	1989.000	1.285	47.357	38.857	1632.000	0.912	38.857	0.710
16	14.944	23.786	1665	1.287	29.357	37.976	1595	1.563	37.976	1.214	29.357	1233	1.589	29.357	37.976	1595	1.563	37.976	0.984	56.190	2360	1.522	56.190	26.262	1103	0.623	26.262	0.409
17	17.236	30.383	2856	1.747	34.024	34.905	1466	1.536	34.905	0.880	34.024	1429	1.956	34.024	34.905	1466	1.536	34.905	0.785	55.643	2337	1.545	55.643	39.405	1655	0.931	39.405	0.603
18	16.808	29.871	2539	1.715	34.714	43.500	1827	1.903	43.500	1.110	34.714	1458	1.993	34.714	43.500	1827	1.903	43.500	0.955	64.690	2717	1.800	64.690	49.262	2069	1.166	49.262	0.647
19	12.442	31.692	2060	1.784	31.786	42.119	1769	1.786	42.119	1.001	31.786	1335	1.789	31.786	42.119	1769	1.786	42.119	0.998	71.476	3002	1.970	71.476	50.690	2129	1.201	50.690	0.610
20	16.128	33.282	2829	1.914	38.786	45.405	1907	2.004	45.405	1.047	38.786	1629	2.231	38.786	45.405	1907	2.004	45.405	0.898	61.810	2596	1.724	61.810	47.857	2010.000	1.135	47.857	0.658
21	14.650	34.775	2782	2.041	33.333	34.214	1437	1.516	34.214	0.743	33.333	1400	1.956	33.333	34.214	1437	1.516	34.214	0.775	82.667	3472	2.333	82.667	50.786	2133	1.196	50.786	0.513
22	14.560	34.986	2589	2.046	42.190	49.452	2077	2.224	49.452	1.087	42.190	1772	2.467	42.190	49.452	2077	2.224	49.452	0.901	79.738	3349	2.249	79.738	44.024	1849	1.045	44.024	0.465
23	13.139	39.543	2768	2.303	42.238	36.333	1526	1.620	36.333	0.704	42.238	1774	2.460	42.238	36.333	1526	1.620	36.333	0.659	86.643	3639	2.447	86.643	39.024	1639	0.931	39.024	0.380
24	12.412	37.338	2427	2.135	42.190	48.833	2051	2.129	48.833	0.997	42.190	1772	2.413	42.190	48.833	2051	2.129	48.833	0.882	74.476	3128	2.095	74.476	34.381	1444	0.822	34.381	0.392
25	10.371	26.396	1399	1.603	24.024	39.238	1648	1.850	39.238	1.154	24.024	1009.000	1.459	24.024	39.238	1648	1.850	39.238	1.268	71.238	2992	2.050	71.238	30.619	1286	0.731	30.619	0.356
26	11.543	29.714	1664	1.852	24.214	36.381	1528	1.752	36.381	0.946	24.214	1017	1.509	24.214	36.381	1528	1.752	36.381	1.161	54.595	2293	1.607	54.595	46	1932	1.099	46	0.684
27	8.779	23.348	1074	1.381	15.976	37.214	1563	1.687	37.214	1.222	15.976	671	0.945	15.976	37.214	1563	1.687	37.214	1.786	50.095	2104	1.436	50.095	40.429	1698	0.970	40.429	0.676
28	10.515	36.365	1891	2.185	34.476	32.881	1381	1.528	32.881	0.700	34.476	1448	2.071	34.476	32.881	1381	1.528	32.881	0.738	48.190	2024	1.399	48.190	38.405	1613	0.925	38.405	0.661
29	11.753	27.288	1610	1.678	22.976	36.714	1542	1.757	36.714	1.047	22.976	965.000	1.413	22.976	36.714	1542	1.757	36.714	1.244	51	2142	1.523	51	33.381	1402	0.800	33.381	0.525
30	11.424	26.441	1560	1.589	28.095	37.405	1571	1.734	37.405	1.091	28.095	1180	1.689	28.095	37.405	1571	1.734	37.405	1.027	52.429	2202	1.542	52.429	39.476	1658	0.953	39.476	0.618
31	15.876	32.267	2420	1.933	40.167	32.476	1364	1.502	32.476	0.777	40.167	1687	2.407	40.167	32.476	1364	1.502	32.476	0.624	68.357	2871	1.993	68.357	33.286	1398	0.801	33.286	0.402
32	9.062	29.868	1583	1.844	29.143	46.643	1959.000	2.240	46.643	1.215	29.143	1224	1.799	29.143	46.643	1959.000	2.240	46.643	1.245	76.833	3227	2.247	76.833	42.452	1783.000	1.022	42.452	0.455
33	11.560	28.155	1633	1.812	22.714	29.214	1227	1.456	29.214	0.803	22.714	954	1.462	22.714	29.214	1227	1.456	29.214	0.996	57.381	2410	1.728	57.381	27.952	1174	0.668	27.952	0.386
34	10.277	30.339	1699	1.902	31.762	38.667	1624	1.846	38.667	0.970	31.762	1334	1.992	31.762	38.667	1624	1.846	38.667	0.927	70.405	2957.000	2.087	70.405	32.357	1359.000	0.777	32.357	0.372
35	9.582	28.500	1425	1.878	26.500	37.786	1587	1.930	37.786	1.027	26.500	1113	1.747	26.500	37.786	1587	1.930	37.786	1.105	67.405	2831.000	2.049	67.405	35.214	1479	0.842	35.214	0.411
36	10.831	33.712	1753	2.197	28.524	25.048	1052	1.261	25.048	0.574	28.524	1198	1.859	28.524	25.048	1052	1.261	25.048	0.678	60.690	2549	1.827	60.690	32.952	1384.000	0.794	32.952	0.435
37	8.420	26.478	1218	1.767	23.429	33.095	1390	1.728	33.095	0.978	23.429	984.000	1.564	23.429	33.095	1390	1.728	33.095	1.105	72.619	3050	2.235	72.619	35.452	1489.000	0.846	35.452	0.379
38	6.490	25.838	956	1.722	28.357	32.286	1356	1.682	32.286	0.977	28.357	1191	1.890	28.357	32.286	1356	1.682	32.286	0.890	57.190	2402	1.776	57.190	34.762	1460	0.830	34.762	0.467
39	6.878	25.026	976	1.689	25.667	32.690	1373	1.718	32.690	1.018	25.667	1078	1.732	25.667	32.690	1373	1.718	32.690	0.992	50.262	2111	1.571	50.262	35.571	1494	0.849	35.571	0.540
40	5.397	27.148	733	1.872	26.976	39.833	1673	2.178	39.833	1.163	26.976	1133	1.860	26.976	39.833	1673	2.178	39.833	1.170	64.262	2699	2.051	64.262	42	1764	0.995	42	0.485
41	6.828	30.927	1268	2.119	28.548	37.286	1566	2.006	37.286	0.947	28.548	1199	1.956	28.548	37.286	1566	2.006	37.286	1.026	52.976	2225	1.680	52.976	32.190	1352	0.766	32.190	0.456
42	7.492	27.488	1127	1.847	24.381	29.738	1249	1.576	29.738	0.853	24.381	1024	1.638	24.381	29.738	1249	1.576	29.738	0.962	66.095	2776.000	2.069	66.095	40.167	1687	0.962	40.167	0.465
43	8.835	24.326	1046	1.663	26.762	41.810	1756	2.270	41.810	1.365	26.762	1124	1.830	26.762	41.810	1756	2.270	41.810	1.240	67.190	2822	2.116	67.190	50.548	2123	1.213	50.548	0.573
44	12.415	20.815	1353	1.382	16.119	41.905	1760	2.169	41.905	1.569	16.119	677	1.070	16.119	41.905	1760	2.169	41.905	2.026	51.524	2164	1.575	51.524	41.357	1737.000	0.994	41.357	0.631
45	10.515	23	1196	1.641	27.095	27.714	1164	1.585	27.714	0.966	27.095	1138	1.933	27.095	27.714	1164	1.585	27.714	0.820	58.143	2442	1.917	58.143	44.500	1869	1.065	44.500	0.555
46	13.309	24.049	1467	1.703	23.619	37.024	1555	2.105	37.024	1.237	23.619	992	1.672	23.619	37.024	1555	2.105	37.024	1.259	50.333	2114	1.660	50.333	46.929	1971	1.124	46.929	0.677
47	17.004	23.873	1886	1.681	27.714	31.619	1328	1.768	31.619	1.052	27.714	1164	1.951	27.714	31.619	1328	1.768	31.619	0.906	77.429	3252	2.531	77.429	38.714	1626	0.925	38.714	0.365
48	13.532	18.351	1413	1.313	16.643	39.595	1663	2.232	39.595	1.700	16.643	699	1.191	16.643	39.595	1663	2.232	39.595	1.874	62.762	2636	2.086	62.762	44.881	1885	1.062	44.881	0.509
49	13	21.429	1500	1.572	22.071	31.381	1318	1.858	31.381	1.182	22.071	927.000	1.619	22.071	31.381	1318	1.858	31.381	1.148	44.405	1865	1.523	44.405	41.238	1732	0.975	41.238	0.640
50	14.199	24.658	1800	1.789	22.619	32.786	1377	1.906	32.786	1.065	22.619	950	1.641	22.619	32.786	1377	1.906	32.786	1.161	67.976	2855	2.294	67.976	45.810	1924	1.086	45.810	0.473
51	13.463	16.421	936.000	1.230	25	26.119	1097	1.610	26.119	1.308	25	1050	1.873	25	26.119	1097	1.610	26.119	0.859	67.500	2835	2.425	67.500	39.429	1656	1.040	39.429	0.429
52	13.203	19.540	1231	1.510	16.667	25.905	1088	1.670	25.905	1.106	16.667	700	1.288	16.667	25.905	1088	1.670	25.905	1.296	70.548	2963	2.651	70.548	28.167	1183	0.761	28.167	0.287
53	13	24.293	1409	1.803	22.357	26.500	1113	1.623	26.500	0.900	22.357	939	1.660	22.357	26.500	1113	1.623	26.500	0.978	57.690	2423	2.060	57.690	35.833	1505	0.959	35.833	0.466
54	10.124	22.283	1181	1.703	22.905	22.429	942.000	1.424	22.429	0.836	22.905	962	1.750	22.905	22.429	942.000	1.424	22.429	0.813	62.571	2628	2.269	62.571	33.452	1405.000	0.898	33.452	0.396
55	12.083	16.846	1095	1.289	19.333	22.071	927.000	1.403	22.071	1.088	19.333	812	1.480	19.333	22.071	927.000	1.403	22.071	0.948	59.452	2497	2.214	59.452	29.643	1245	0.811	29.643	0.366
56	13.231	16.071	1125	1.216	14.095	21.190	890	1.313	21.190	1.079	14.095	592	1.067	14.095	21.190	890	1.313	21.190	1.230	75.381	3166	2.766	75.381	32.857	1380.000	0.906	32.857	0.328
57	11.982	18.576	1096	1.387	18.667	21.857	918	1.343	21.857	0.968	18.667	784	1.394	18.667	21.857	918	1.343	21.857	0.963	50.214	2109	1.799	50.214	24.524	1030	0.679	24.524	0.377
58	12.026	19.400	1261	1.411	21.881	21.310	895	1.262	21.310	0.894	21.881	919	1.591	21.881	21.310	895	1.262	21.310	0.793	52.167	2191	1.833	52.167	30.167	1267	0.839	30.167	0.458
59	12.572	17.125	1096	1.234	31.024	13.357	561	0.789	13.357	0.639	31.024	1303	2.236	31.024	13.357	561	0.789	13.357	0.353	57.762	2426	1.989	57.762	30.310	1273	0.822	30.310	0.413
60	13.210	24.571	1548	1.825	20.571	19.476	818.000	1.179	19.476	0.646	20.571	864.000	1.528	20.571	19.476	818.000	1.179	19.476	0.772	65.643	2757	2.307	65.643	33.524	1408	0.860	33.524	0.373
61	9.487	15.412	786	1.101	17.071	17.857	750	1.021	17.857	0.927	17.071	717.000	1.220	17.071	17.857	750	1.021	17.857	0.837	43.571	1830	1.488	43.571	32.524	1366	0.823	32.524	0.553
62	11.856	18.846	1225	1.340	18.286	19.857	834	1.129	19.857	0.843	18.286	768	1.300	18.286	19.857	834	1.129	19.857	0.869	47.881	2011	1.603	47.881	35.119	1475	0.884	35.119	0.551
63	12.117	21.458	1266	1.489	20.310	23.690	995	1.301	23.690	0.874	20.310	853	1.409	20.310	23.690	995	1.301	23.690	0.923	56.857	2388	1.859	56.857	33.214	1395	0.835	33.214	0.449
64	8.962	24.674	1061	1.725	17.810	24.952	1048	1.384	24.952	0.803	17.810	748	1.245	17.810	24.952	1048	1.384	24.952	1.112	80.048	3362	2.618	80.048	37.357	1569.000	0.934	37.357	0.357
65	6.946	16.583	597	1.145	21.143	26.548	1115	1.441	26.548	1.259	21.143	888	1.459	21.143	26.548	1115	1.441	26.548	0.987	75.119	3155	2.396	75.119	38.238	1606	0.949	38.238	0.396
66	10.515	24.800	1240	1.677	20.738	27.095	1138	1.453	27.095	0.866	20.738	871	1.403	20.738	27.095	1138	1.453	27.095	1.036	66.476	2792	2.109	66.476	30.048	1262	0.742	30.048	0.352
67	9.411	30.714	1290	2.058	33.048	39.452	1657.000	2.100	39.452	1.021	33.048	1388.000	2.214	33.048	39.452	1657.000	2.100	39.452	0.949	75.595	3175.000	2.380	75.595	39.595	1663	0.984	39.595	0.413
68	9.569	20.565	946	1.442	21.929	39.429	1656	2.205	39.429	1.529	21.929	921.000	1.538	21.929	39.429	1656	2.205	39.429	1.434	40.667	1708	1.325	40.667	31.476	1322	0.770	31.476	0.581
69	9.618	22.318	982.000	1.546	23.262	34.381	1444	1.878	34.381	1.215	23.262	977	1.611	23.262	34.381	1444	1.878	34.381	1.166	57.071	2397	1.845	57.071	37.024	1555	0.910	37.024	0.493
70	11.853	21.067	1264	1.475	25.119	37.857	1590.000	2.130	37.857	1.444	25.119	1055	1.759	25.119	37.857	1590.000	2.130	37.857	1.211	53.810	2260	1.779	53.810	37.571	1578	0.928	37.571	0.522
71	12.582	17.394	1148	1.235	24.976	47.905	2012	2.734	47.905	2.213	24.976	1049	1.774	24.976	47.905	2012	2.734	47.905	1.541	53.452	2245	1.774	53.452	34.500	1449	0.847	34.500	0.478
72	13.558	27.677	1799	1.995	22.762	39.262	1649	2.274	39.262	1.139	22.762	956	1.641	22.762	39.262	1649	2.274	39.262	1.385	73.571	3090	2.526	73.571	33.738	1417	0.857	33.738	0.339
73	11.982	22.600	1469	1.631	19.071	28.476	1196	1.659	28.476	1.017	19.071	801.000	1.376	19.071	28.476	1196	1.659	28.476	1.206	55.571	2334	1.897	55.571	40.667	1708	1.006	40.667	0.530
74	14.983	27.701	2133	1.991	30.286	30.405	1277	1.757	30.405	0.883	30.286	1272	2.177	30.286	30.405	1277	1.757	30.405	0.807	65.857	2766	2.219	65.857	43.429	1824	1.077	43.429	0.486
75	10.204	23.373	1192	1.728	28.238	25.190	1058	1.519	25.190	0.879	28.238	1186	2.087	28.238	25.190	1058	1.519	25.190	0.728	62.643	2631	2.202	62.643	36.690	1541	0.921	36.690	0.418
76	6.964	26.361	949	1.956	20.857	34.833	1463	2.135	34.833	1.092	20.857	876	1.547	20.857	34.833	1463	2.135	34.833	1.380	72.810	3058	2.587	72.810	33.095	1390	0.859	33.095	0.332
77	5.368	24.074	650	1.813	22.524	23.857	1002	1.485	23.857	0.819	22.524	946.000	1.696	22.524	23.857	1002	1.485	23.857	0.876	47.095	1978	1.667	47.095	42.405	1781	1.068	42.405	0.640
78	11.470	23.683	1492	1.767	18.357	29.929	1257	1.849	29.929	1.047	18.357	771	1.370	18.357	29.929	1257	1.849	29.929	1.350	47.119	1979	1.682	47.119	32.667	1372	0.809	32.667	0.481
79	11.150	26.017	1535	2.012	22.524	23.786	999	1.535	23.786	0.763	22.524	946.000	1.742	22.524	23.786	999	1.535	23.786	0.881	58.595	2461	2.139	58.595	37.929	1593	0.926	37.929	0.433
80	12.432	21.946	1229	1.631	25.452	25.524	1072	1.558	25.524	0.956	25.452	1069	1.891	25.452	25.524	1072	1.558	25.524	0.824	56.905	2390	2.001	56.905	35.810	1504	0.878	35.810	0.439
81	11.630	22.955	1515	1.730	19.167	35.238	1480	2.195	35.238	1.268	19.167	805	1.445	19.167	35.238	1480	2.195	35.238	1.519	51.095	2146	1.832	51.095	42.500	1785	1.043	42.500	0.569
82	9.487	20.688	993	1.536	20.500	27.024	1135	1.647	27.024	1.073	20.500	861	1.522	20.500	27.024	1135	1.647	27.024	1.083	80.143	3366	2.830	80.143	45.833	1925	1.139	45.833	0.403
83	11.543	20.741	1203	1.469	21.143	31.381	1318	1.802	31.381	1.226	21.143	888	1.498	21.143	31.381	1318	1.802	31.381	1.203	51.357	2157	1.733	51.357	39.405	1655	0.979	39.405	0.565
84	9.341	28.250	1243	2.051	24.929	36.500	1533	2.170	36.500	1.058	24.929	1047	1.810	24.929	36.500	1533	2.170	36.500	1.199	75.429	3168	2.587	75.429	37.667	1582	0.937	37.667	0.362
85	12.811	33.554	1879	2.399	24.381	31.905	1340	1.852	31.905	0.772	24.381	1024	1.744	24.381	31.905	1340	1.852	31.905	1.062	74.048	3110	2.531	74.048	34.405	1445	0.860	34.405	0.340
86	10.680	23.737	1353	1.684	20.810	43.048	1808.000	2.459	43.048	1.460	20.810	874	1.476	20.810	43.048	1808.000	2.459	43.048	1.666	56.857	2388	1.932	56.857	36.524	1534	0.932	36.524	0.482
87	9.724	27.039	1379	1.859	26.929	41.262	1733	2.269	41.262	1.220	26.929	1131	1.851	26.929	41.262	1733	2.269	41.262	1.225	52.976	2225	1.730	52.976	39.071	1641	0.985	39.071	0.569
88	12.750	23.642	1584	1.613	26.214	37.167	1561	2.011	37.167	1.247	26.214	1101	1.789	26.214	37.167	1561	2.011	37.167	1.125	68.381	2872	2.226	68.381	56.238	2362	1.401	56.238	0.629
89	14.020	22.253	1669	1.526	24.667	35.095	1474	1.919	35.095	1.258	24.667	1036	1.691	24.667	35.095	1474	1.919	35.095	1.135	68.571	2880	2.238	68.571	45.381	1906	1.132	45.381	0.506
90	13.551	28.234	1807	1.969	23.214	34.738	1459	1.955	34.738	0.993	23.214	975	1.619	23.214	34.738	1459	1.955	34.738	1.207	62.619	2630	2.099	62.619	44.571	1872	1.109	44.571	0.528
91	14.904	31.304	2160	2.153	23.690	51.690	2171	2.827	51.690	1.313	23.690	995	1.630	23.690	51.690	2171	2.827	51.690	1.735	50.476	2120	1.644	50.476	49.643	2085	1.243	49.643	0.756
92	12.260	39.492	2488	2.640	48.905	53.976	2267	2.871	53.976	1.087	48.905	2054	3.269	48.905	53.976	2267	2.871	53.976	0.878	85.190	3578	2.723	85.190	42.286	1776	1.059	42.286	0.389
93	11.753	32.815	2133	2.229	30.548	46.667	1960	2.528	46.667	1.134	30.548	1283	2.075	30.548	46.667	1960	2.528	46.667	1.218	81.476	3422	2.634	81.476	42.167	1771	1.056	42.167	0.401
94	13.657	32.833	2364	2.155	36.143	40.119	1685	2.079	40.119	0.965	36.143	1518.000	2.372	36.143	40.119	1685	2.079	40.119	0.876	79.500	3339	2.521	79.500	36.333	1526	0.910	36.333	0.361
95	10.124	30.213	1420	1.965	32.238	40.333	1694	2.064	40.333	1.051	32.238	1354	2.096	32.238	40.333	1694	2.064	40.333	0.985	64.833	2723	2.023	64.833	39.357	1653.000	0.988	39.357	0.488
96	12.974	21.861	1574	1.405	25.738	33.071	1389	1.678	33.071	1.194	25.738	1081	1.654	25.738	33.071	1389	1.678	33.071	1.014	61.690	2591	1.908	61.690	31.048	1304	0.779	31.048	0.409
97	6.933	39.439	1617	2.547	28.310	30.929	1299	1.577	30.929	0.619	28.310	1189	1.828	28.310	30.929	1299	1.577	30.929	0.862	69.262	2909	2.158	69.262	30.310	1273	0.761	30.310	0.352
98	9.172	27.152	1249	1.796	26.524	31.762	1334	1.673	31.762	0.932	26.524	1114	1.754	26.524	31.762	1334	1.673	31.762	0.954	47.286	1986	1.493	47.286	36.095	1516	0.905	36.095	0.606
99	10.287	39.217	1804	2.554	39.690	24.905	1046	1.284	24.905	0.503	39.690	1667	2.585	39.690	24.905	1046	1.284	24.905	0.497	47.595	1999	1.508	47.595	27.690	1163	0.706	27.690	0.468
100	9.062	36.917	1772	2.302	41.286	34.238	1438	1.670	34.238	0.726	41.286	1734	2.574	41.286	34.238	1438	1.670	34.238	0.649	57.619	2420	1.743	57.619	30.595	1285	0.772	30.595	0.443
101	7.280	31.033	931	1.920	30.690	31.667	1330	1.522	31.667	0.793	30.690	1289	1.899	30.690	31.667	1330	1.522	31.667	0.802	55.571	2334	1.660	55.571	38	1596	0.966	38	0.582
102	10.213	31.679	1679	1.925	34.833	37.714	1584	1.789	37.714	0.929	34.833	1463	2.117	34.833	37.714	1584	1.789	37.714	0.845	78.167	3283	2.324	78.167	33.381	1402	0.847	33.381	0.364
103	8.635	26.070	1121	1.603	23.452	32.786	1377	1.587	32.786	0.990	23.452	985	1.442	23.452	32.786	1377	1.587	32.786	1.100	45.690	1919	1.363	45.690	44.810	1882	1.135	44.810	0.832
104	9.014	45.132	1715.000	2.882	41.048	43.024	1807	2.150	43.024	0.746	41.048	1724.000	2.621	41.048	43.024	1807	2.150	43.024	0.820	65.095	2734.000	1.994	65.095	37.595	1579	0.947	37.595	0.475
105	8.610	34.708	1666	2.202	34.167	56.405	2369	2.800	56.405	1.271	34.167	1435	2.168	34.167	56.405	2369	2.800	56.405	1.292	57.119	2399	1.755	57.119	36.643	1539.000	0.922	36.643	0.525
106	11.071	41.846	2720	2.557	52.571	43.262	1817	2.074	43.262	0.811	52.571	2208	3.212	52.571	43.262	1817	2.074	43.262	0.646	63.857	2682	1.915	63.857	43.548	1829.000	1.098	43.548	0.574
107	10.296	45.137	2302	2.806	45.143	59.952	2518	2.928	59.952	1.043	45.143	1896.000	2.806	45.143	59.952	2518	2.928	59.952	1.043	79.571	3342	2.435	79.571	42.619	1790	1.075	42.619	0.442
108	8.835	48.333	2320	2.978	37.833	66.119	2777	3.161	66.119	1.062	37.833	1589	2.331	37.833	66.119	2777	3.161	66.119	1.356	91.690	3851	2.757	91.690	38.738	1627	0.980	38.738	0.355
109	11.074	42.580	2129	2.612	38.905	48	2016	2.289	48	0.876	38.905	1634	2.386	38.905	48	2016	2.289	48	0.959	67.095	2818.000	2.016	67.095	39.310	1651	0.996	39.310	0.494
110	11.632	46.560	2328	2.929	40.071	63.190	2654	3.074	63.190	1.049	40.071	1683	2.521	40.071	63.190	2654	3.074	63.190	1.219	66.500	2793	2.024	66.500	30.500	1281	0.767	30.500	0.379
111	15.882	44.429	3110	2.767	39.238	53.214	2235	2.567	53.214	0.927	39.238	1648	2.444	39.238	53.214	2235	2.567	53.214	1.050	75.119	3155	2.293	75.119	31.571	1326	0.817	31.571	0.356
112	14.769	34.922	2689	2.095	40.500	47.500	1995	2.192	47.500	1.046	40.500	1701	2.430	40.500	47.500	1995	2.192	47.500	0.902	61.667	2590	1.814	61.667	42.167	1771	1.069	42.167	0.589
113	15.853	29.265	2429	1.789	42.643	47	1974	2.233	47	1.248	42.643	1791.000	2.607	42.643	47	1974	2.233	47	0.857	78.976	3317	2.350	78.976	38.952	1636.000	0.980	38.952	0.417
114	14.577	36.453	2734	2.202	41.762	54.143	2274	2.509	54.143	1.140	41.762	1754	2.522	41.762	54.143	2274	2.509	54.143	0.995	85.833	3605	2.554	85.833	28.571	1200	0.718	28.571	0.281
115	13.595	42.671	3115	2.453	47.357	48.214	2025	2.136	48.214	0.871	47.357	1989.000	2.723	47.357	48.214	2025	2.136	48.214	0.785	54.857	2304	1.580	54.857	37.071	1557	0.936	37.071	0.593
116	12.412	41	2419	2.400	56.095	50.357	2115	2.258	50.357	0.941	56.095	2356	3.284	56.095	50.357	2115	2.258	50.357	0.688	67.452	2833	1.967	67.452	37.381	1570	0.943	37.381	0.479
117	13.316	45.647	3104	2.566	62.976	50.262	2111	2.150	50.262	0.838	62.976	2645	3.540	62.976	50.262	2111	2.150	50.262	0.607	65.405	2747.000	1.905	65.405	48.810	2050	1.232	48.810	0.646
118	11.003	32.729	1571	1.985	36.429	48.905	2054	2.276	48.905	1.147	36.429	1530	2.209	36.429	48.905	2054	2.276	48.905	1.030	64.619	2714	1.938	64.619	42	1764	1.056	42	0.545
119	9.708	49.173	2557	2.777	58.619	42.929	1803	1.843	42.929	0.664	58.619	2462	3.310	58.619	42.929	1803	1.843	42.929	0.557	56.286	2364	1.626	56.286	39.071	1641	0.991	39.071	0.609
120	9.169	38.271	1837	2.191	43.762	53.429	2244	2.324	53.429	1.061	43.762	1838	2.505	43.762	53.429	2244	2.324	53.429	0.928	67.667	2842	1.966	67.667	47.762	2006	1.204	47.762	0.612
121	8.944	52.341	2303	3.055	53.810	47	1974	2.070	47	0.678	53.810	2260	3.140	53.810	47	1974	2.070	47	0.659	77.381	3250	2.293	77.381	50.548	2123	1.268	50.548	0.553
122	9.906	46.365	2411	2.706	47.786	49.690	2087	2.213	49.690	0.818	47.786	2007	2.789	47.786	49.690	2087	2.213	49.690	0.793	70.500	2961	2.090	70.500	44.310	1861	1.121	44.310	0.536
123	11.654	36.482	2043.000	2.199	43.810	46.381	1948	2.148	46.381	0.977	43.810	1840	2.640	43.810	46.381	1948	2.148	46.381	0.814	69.310	2911	2.104	69.310	39.286	1650	0.994	39.286	0.472
124	16.204	40.110	3289	2.323	48.643	39.833	1673	1.777	39.833	0.765	48.643	2043.000	2.818	48.643	39.833	1673	1.777	39.833	0.631	80.738	3391	2.445	80.738	43.524	1828	1.101	43.524	0.450
