Frame	Mem Length	A-CatApicalMean	A-CatApicalSum	A-CatApicalNorm	A-CatApicalVertices	ActinApicalMean	ActinApicalSum	ActinApicalNorm	ActinApicalVertices	ApicalRatio	A-CatMedialMean	A-CatMedialSum	A-CatMedialNorm	A-CatMedialVertices	ActinMedialMean	ActinMedialSum	ActinMedialNorm	ActinMedialVertices	MedialRatio	A-CatBasalMean	A-CatBasalSum	A-CatBasalNorm	A-CatBasalVertices	ActinBasalMean	ActinBasalSum	ActinBasalNorm	ActinBasalVertices	BasalRatio
126	7.032	13.412	456	0.726	14.095	15.976	671	0.652	15.976	0.898	14.095	592	0.763	14.095	15.976	671	0.652	15.976	0.855	53.500	2247	1.565	53.500	39.667	1666	0.996	39.667	0.637
127	11.743	12.190	707	0.699	12.762	18.643	783	0.809	18.643	1.157	12.762	536	0.732	12.762	18.643	783	0.809	18.643	1.105	46.595	1957	1.387	46.595	52.738	2215	1.325	52.738	0.955
128	10.339	14.740	737	0.818	18.119	17.119	719	0.722	17.119	0.883	18.119	761	1.005	18.119	17.119	719	0.722	17.119	0.718	58.238	2446	1.709	58.238	53.810	2260	1.359	53.810	0.796
129	13.671	17.600	1144	0.989	20.143	22.238	934	0.947	22.238	0.957	20.143	846	1.132	20.143	22.238	934	0.947	22.238	0.836	56.357	2367	1.656	56.357	40.214	1689	1.014	40.214	0.612
130	13.371	16.887	895	0.971	19.738	18.190	764	0.793	18.190	0.817	19.738	829	1.134	19.738	18.190	764	0.793	18.190	0.699	45.571	1914	1.357	45.571	39.286	1650	0.984	39.286	0.726
131	16.337	18.342	1394	1.056	15.119	20.262	851	0.880	20.262	0.833	15.119	635	0.871	15.119	20.262	851	0.880	20.262	1.010	57.262	2405	1.702	57.262	40.714	1710	1.017	40.714	0.598
132	16.667	14.694	1249	0.840	22.690	19.690	827	0.852	19.690	1.015	22.690	953	1.297	22.690	19.690	827	0.852	19.690	0.657	51.667	2170	1.519	51.667	45.262	1901	1.126	45.262	0.741
133	13.667	17.257	1208	0.957	14.952	27.048	1136	1.141	27.048	1.193	14.952	628	0.829	14.952	27.048	1136	1.141	27.048	1.376	58.595	2461	1.698	58.595	56.262	2363	1.406	56.262	0.828
134	11.020	15.320	766	0.839	15.071	22.833	959	0.956	22.833	1.140	15.071	633	0.825	15.071	22.833	959	0.956	22.833	1.158	51.143	2148	1.479	51.143	34.881	1465	0.877	34.881	0.593
135	13.437	16.984	1036	0.944	19.119	18.262	767	0.769	18.262	0.815	19.119	803	1.062	19.119	18.262	767	0.769	18.262	0.724	56.071	2355	1.663	56.071	41.357	1737.000	1.034	41.357	0.622
136	12.229	15.172	971	0.843	17.262	23.190	974	0.974	23.190	1.156	17.262	725	0.959	17.262	23.190	974	0.974	23.190	1.016	50.786	2133	1.485	50.786	35.238	1480	0.884	35.238	0.595
137	10.050	17.961	916	1.030	24.238	18.405	773	0.805	18.405	0.782	24.238	1018	1.390	24.238	18.405	773	0.805	18.405	0.579	52.476	2204	1.536	52.476	37.595	1579	0.935	37.595	0.609
138	13.068	10.186	601	0.597	15.810	16.571	696.000	0.734	16.571	1.229	15.810	664	0.927	15.810	16.571	696.000	0.734	16.571	0.792	47.952	2014.000	1.427	47.952	44.167	1855	1.097	44.167	0.769
139	13.208	17.569	1142	1.038	17.595	24.190	1016	1.087	24.190	1.047	17.595	739	1.039	17.595	24.190	1016	1.087	24.190	1.046	63.667	2674	1.900	63.667	52.167	2191	1.294	52.167	0.681
140	14.761	13.783	951	0.821	15.119	16.476	692.000	0.744	16.476	0.906	15.119	635	0.901	15.119	16.476	692.000	0.744	16.476	0.826	59.381	2494	1.775	59.381	54.167	2275	1.339	54.167	0.754
141	18.382	20.452	1902.000	1.239	17.548	22.738	955	1.043	22.738	0.842	17.548	737	1.063	17.548	22.738	955	1.043	22.738	0.982	55.190	2318	1.687	55.190	48.071	2019	1.180	48.071	0.700
142	17.082	16.793	1461	1.020	17.786	24.262	1019	1.121	24.262	1.099	17.786	747	1.080	17.786	24.262	1019	1.121	24.262	1.038	49.976	2099	1.525	49.976	57.476	2414	1.415	57.476	0.928
143	20.467	16.049	1637.000	0.968	23.524	21.762	914	0.999	21.762	1.032	23.524	988.000	1.418	23.524	21.762	914	0.999	21.762	0.704	57.595	2419	1.759	57.595	51.738	2173	1.274	51.738	0.724
144	15.723	11.861	937.000	0.735	22.143	23.357	981	1.109	23.357	1.508	22.143	930	1.373	22.143	23.357	981	1.109	23.357	0.808	64.381	2704	1.971	64.381	57.381	2410	1.408	57.381	0.715
145	14.395	17.242	1138	1.076	22.786	22.357	939	1.067	22.357	0.992	22.786	957	1.422	22.786	22.357	939	1.067	22.357	0.750	48.381	2032	1.500	48.381	52.238	2194	1.277	52.238	0.851
146	11.126	38.431	1960	1.169	56	22.500	945	1.053	22.500	0.901	13.976	587	0.862	13.976	22.500	945	1.053	22.500	1.221	56	2352	1.703	56	48.881	2053	1.199	48.881	0.704
147	13.671	13.905	876	0.859	15.810	20.929	879.000	0.988	20.929	1.150	15.810	664	0.977	15.810	20.929	879.000	0.988	20.929	1.011	52.095	2188	1.611	52.095	44.286	1860	1.083	44.286	0.672
148	13.350	37.422	2395	1.179	44.405	18.119	761	0.887	18.119	0.752	12.619	530	0.799	12.619	18.119	761	0.887	18.119	1.109	44.405	1865	1.399	44.405	46.429	1950	1.136	46.429	0.812
149	12.351	44.500	2759	1.358	42.738	15.548	653	0.720	15.548	0.530	14.762	620	0.900	14.762	15.548	653	0.720	15.548	0.801	42.738	1795	1.304	42.738	45.833	1925	1.133	45.833	0.869
150	10	43.380	2169	1.338	41.714	16.810	706	0.778	16.810	0.582	20.048	842	1.221	20.048	16.810	706	0.778	16.810	0.638	41.714	1752	1.287	41.714	46.048	1934.000	1.126	46.048	0.875
151	9.428	35.767	1538.000	1.121	33.548	18.405	773	0.883	18.405	0.787	10.738	451.000	0.672	10.738	18.405	773	0.883	18.405	1.314	33.548	1409.000	1.051	33.548	54.381	2284	1.323	54.381	1.258
152	11.045	22.482	1259	0.699	32.357	15.310	643	0.712	15.310	1.018	16.190	680	0.994	16.190	15.310	643	0.712	15.310	0.716	32.357	1359.000	1.006	32.357	50.143	2106	1.218	50.143	1.211
153	14.907	42.597	2854.000	1.334	44.071	13.500	567	0.655	13.500	0.491	21.452	901	1.357	21.452	13.500	567	0.655	13.500	0.483	44.071	1851	1.380	44.071	51.571	2166	1.252	51.571	0.907
154	16.415	42.237	3210	1.326	42.333	15.857	666	0.774	15.857	0.584	11.833	497	0.754	11.833	15.857	666	0.774	15.857	1.027	42.333	1778	1.329	42.333	54.262	2279	1.317	54.262	0.991
155	16.455	37.672	2524	1.180	41.833	15.452	649	0.752	15.452	0.637	17.738	745	1.128	17.738	15.452	649	0.752	15.452	0.667	41.833	1757	1.310	41.833	55.310	2323	1.347	55.310	1.028
156	14.349	38.045	2549	1.184	49.571	14.476	608	0.693	14.476	0.586	13.238	556	0.835	13.238	14.476	608	0.693	14.476	0.830	49.571	2082	1.542	49.571	55.214	2319	1.341	55.214	0.870
157	14.036	32.250	1806	1.040	61.929	16.405	689	0.827	16.405	0.795	13.500	567	0.886	13.500	16.405	689	0.827	16.405	0.933	61.929	2601	1.997	61.929	59.071	2481	1.433	59.071	0.717
158	10.672	38.800	1940.000	1.257	45.476	19.952	838	0.998	19.952	0.794	17.476	734.000	1.141	17.476	19.952	838	0.998	19.952	0.875	45.476	1910	1.473	45.476	64.690	2717	1.570	64.690	1.066
159	12.405	38.873	2449	1.262	48.143	17.643	741	0.868	17.643	0.687	15.310	643	0.987	15.310	17.643	741	0.868	17.643	0.879	48.143	2022.000	1.564	48.143	66.690	2801	1.623	66.690	1.038
160	15.794	48.709	3848.000	1.524	53.714	16.929	711.000	0.806	16.929	0.529	13.905	584	0.874	13.905	16.929	711.000	0.806	16.929	0.923	53.714	2256	1.681	53.714	62.405	2621	1.513	62.405	0.900
161	16.169	43.427	3257	1.377	45.643	18.452	775	0.904	18.452	0.656	11.595	487	0.746	11.595	18.452	775	0.904	18.452	1.211	45.643	1917.000	1.447	45.643	61.405	2579	1.491	61.405	1.030
162	11.686	25.660	1283	0.810	34.667	22.833	959	1.091	22.833	1.347	17.262	725	1.090	17.262	22.833	959	1.091	22.833	1.001	34.667	1456	1.094	34.667	57.905	2432	1.408	57.905	1.287
163	12.880	42.879	2487	1.347	31.500	14.476	608	0.693	14.476	0.514	15.619	656	0.984	15.619	14.476	608	0.693	14.476	0.704	31.500	1323	0.989	31.500	58.048	2438	1.408	58.048	1.423
164	12.042	28.449	1394	0.916	32.690	11.452	481	0.556	11.452	0.608	16.429	690.000	1.052	16.429	11.452	481	0.556	11.452	0.529	32.690	1373	1.052	32.690	61.452	2581	1.484	61.452	1.411
165	13.106	23.231	1510	0.746	29.095	11.762	494.000	0.574	11.762	0.770	12.167	511	0.782	12.167	11.762	494.000	0.574	11.762	0.733	29.095	1222	0.934	29.095	50.976	2141	1.235	50.976	1.323
166	11.081	27.286	1528	0.881	35.976	11.310	475	0.560	11.310	0.636	10.214	429.000	0.662	10.214	11.310	475	0.560	11.310	0.846	35.976	1511	1.161	35.976	37.452	1573.000	0.905	37.452	0.780
167	13.768	30	1830	0.977	39.595	12.048	506	0.612	12.048	0.626	12.357	519	0.820	12.357	12.048	506	0.612	12.048	0.746	39.595	1663	1.290	39.595	50.976	2141	1.235	50.976	0.957
168	15.004	33.176	2256	1.034	38.048	14.952	628	0.700	14.952	0.677	14.238	598	0.881	14.238	14.952	628	0.700	14.952	0.794	38.048	1598.000	1.186	38.048	46.167	1939	1.118	46.167	0.943
169	12.706	25.318	1671	0.822	32.286	12.643	531	0.630	12.643	0.766	11.714	492.000	0.765	11.714	12.643	531	0.630	12.643	0.824	32.286	1356	1.048	32.286	57.929	2433	1.396	57.929	1.332
170	15.670	34.813	2611	1.097	40.500	12.595	529	0.601	12.595	0.548	14.476	608	0.910	14.476	12.595	529	0.601	12.595	0.661	40.500	1701	1.276	40.500	65.762	2762	1.589	65.762	1.246
171	15.348	34.014	2449	1.107	27.619	14.571	612	0.745	14.571	0.673	15.690	659	1.051	15.690	14.571	612	0.745	14.571	0.709	27.619	1160	0.899	27.619	55.643	2337	1.334	55.643	1.483
172	13	26.108	1697	0.827	46.262	14.905	626	0.737	14.905	0.891	10.643	447	0.691	10.643	14.905	626	0.737	14.905	1.067	46.262	1943	1.466	46.262	61.952	2602	1.483	61.952	1.012
173	16.347	37.156	2861	1.196	50.024	17	714	0.854	17	0.714	16.119	677	1.054	16.119	17	714	0.854	17	0.810	50.024	2101	1.610	50.024	53.714	2256	1.284	53.714	0.797
174	18.049	42.256	3803.000	1.366	49.071	17.810	748	0.941	17.810	0.689	16.571	696.000	1.129	16.571	17.810	748	0.941	17.810	0.833	49.071	2061	1.586	49.071	62.833	2639	1.497	62.833	0.943
175	17.052	42.603	3323	1.382	54.905	20.286	852	1.054	20.286	0.763	19	798	1.285	19	20.286	852	1.054	20.286	0.821	54.905	2306	1.781	54.905	47.762	2006	1.140	47.762	0.640
176	16.667	41.635	3539	1.302	51.833	19.095	802	0.944	19.095	0.725	12.119	509	0.781	12.119	19.095	802	0.944	19.095	1.208	51.833	2177	1.622	51.833	55.476	2330	1.333	55.476	0.822
177	15.337	39.512	3161	1.249	63.952	21.929	921.000	1.116	21.929	0.894	17.452	733	1.141	17.452	21.929	921.000	1.116	21.929	0.979	63.952	2686	2.021	63.952	64.333	2702	1.579	64.333	0.781
178	17.013	42.519	3274	1.389	54.810	18.762	788	1.004	18.762	0.723	16.452	691	1.128	16.452	18.762	788	1.004	18.762	0.890	54.810	2302	1.790	54.810	60.762	2552	1.444	60.762	0.807
179	17.333	46.859	3983	1.587	51.524	14.714	618	0.805	14.714	0.507	17.762	746	1.248	17.762	14.714	618	0.805	14.714	0.645	51.524	2164	1.745	51.524	53.810	2260	1.260	53.810	0.722
180	15.681	31.236	2249	1.229	38.738	17.667	742	1.125	17.667	0.915	10.524	442	0.817	10.524	17.667	742	1.125	17.667	1.376	38.738	1627	1.524	38.738	57.238	2404	1.583	57.238	1.039
181	18.345	42.621	4049	1.457	36.929	19.786	831	1.073	19.786	0.737	16.238	682	1.132	16.238	19.786	831	1.073	19.786	0.948	36.929	1551	1.262	36.929	58.786	2469	1.422	58.786	1.127
182	13.017	32.323	2101	1.103	53.429	20.524	862.000	1.149	20.524	1.042	16.143	678	1.145	16.143	20.524	862.000	1.149	20.524	1.004	53.429	2244	1.823	53.429	54.119	2273	1.288	54.119	0.706
183	14.701	40.487	3077	1.412	48.405	16.929	711.000	0.966	16.929	0.684	15.024	631	1.089	15.024	16.929	711.000	0.966	16.929	0.887	48.405	2033	1.688	48.405	54.238	2278	1.282	54.238	0.760
184	11.333	30.927	1701	1.124	27.595	16.548	695	0.966	16.548	0.859	14.976	629	1.109	14.976	16.548	695	0.966	16.548	0.870	27.595	1159	1.003	27.595	66.357	2787	1.562	66.357	1.556
185	13.004	27.062	1759	0.985	28.119	12.952	544	0.764	12.952	0.776	18.238	766	1.365	18.238	12.952	544	0.764	12.952	0.560	28.119	1181	1.023	28.119	53.738	2257	1.253	53.738	1.225
186	12.667	31.215	2029	1.142	27.262	16.024	673.000	0.948	16.024	0.830	18.238	766	1.365	18.238	16.024	673.000	0.948	16.024	0.695	27.262	1145	0.997	27.262	53.476	2246	1.267	53.476	1.271
187	12	26.467	1588	0.959	37.595	18.405	773	1.082	18.405	1.128	15.548	653	1.159	15.548	18.405	773	1.082	18.405	0.934	37.595	1579	1.362	37.595	60.738	2551	1.408	60.738	1.034
188	14.670	25.187	1889	0.910	33.071	14.476	608	0.837	14.476	0.920	16.095	676	1.178	16.095	14.476	608	0.837	14.476	0.710	33.071	1389	1.195	33.071	62.381	2620	1.459	62.381	1.221
189	15.699	28.347	2126	1.031	39.905	20.262	851	1.165	20.262	1.130	13.738	577	1.016	13.738	20.262	851	1.165	20.262	1.147	39.905	1676	1.451	39.905	65.667	2758	1.534	65.667	1.057
190	14.099	26.740	1952	0.965	39.857	18.690	785	1.057	18.690	1.096	13.952	586	1.018	13.952	18.690	785	1.057	18.690	1.039	39.857	1674.000	1.439	39.857	62.143	2610	1.475	62.143	1.025
191	17.789	30.564	2873	1.113	28.929	14.238	598	0.805	14.238	0.723	14.976	629	1.089	14.976	14.238	598	0.805	14.238	0.739	28.929	1215	1.053	28.929	53.143	2232	1.280	53.143	1.215
192	17.065	25.962	2051	0.983	29.476	14.619	614	0.866	14.619	0.881	12.190	512	0.915	12.190	14.619	614	0.866	14.619	0.946	29.476	1238	1.116	29.476	57.976	2435	1.408	57.976	1.262
193	16.879	25.512	2143	1.023	36.524	13	546	0.815	13	0.797	16.071	675.000	1.254	16.071	13	546	0.815	13	0.650	36.524	1534	1.464	36.524	60.262	2531	1.487	60.262	1.016
194	17.695	18.267	1644	0.756	31.548	12.952	544	0.842	12.952	1.114	9.786	411.000	0.775	9.786	12.952	544	0.842	12.952	1.086	31.548	1325	1.305	31.548	62.310	2617	1.609	62.310	1.233
195	17.448	22.943	1996	0.963	22.595	12.357	519	0.812	12.357	0.843	20.595	865	1.659	20.595	12.357	519	0.812	12.357	0.489	22.595	949	0.948	22.595	49.405	2075	1.273	49.405	1.343
196	18.361	20.433	1839	0.862	27.857	12.500	525	0.840	12.500	0.974	14.452	607	1.177	14.452	12.500	525	0.840	12.500	0.713	27.857	1170	1.175	27.857	43.929	1845	1.139	43.929	0.969
197	16.337	18.675	1438	0.767	23.476	11.262	473.000	0.733	11.262	0.956	13.500	567	1.082	13.500	11.262	473.000	0.733	11.262	0.678	23.476	986.000	0.964	23.476	40.071	1683	1.013	40.071	1.051
198	15.699	24.938	1995	1.040	21.738	12.190	512	0.815	12.190	0.784	7.119	299	0.582	7.119	12.190	512	0.815	12.190	1.401	21.738	913	0.906	21.738	56.857	2388	1.440	56.857	1.589
199	14	26.300	1841	1.034	19.143	12.190	512	0.762	12.190	0.736	12.500	525	0.978	12.500	12.190	512	0.762	12.190	0.779	19.143	804	0.753	19.143	50.857	2136	1.175	50.857	1.560
200	16.680	25.377	1954.000	1.108	32.667	14.190	596	0.955	14.190	0.862	16.690	701	1.379	16.690	14.190	596	0.955	14.190	0.693	32.667	1372	1.426	32.667	54.238	2278	1.346	54.238	0.943
201	12.042	16.020	785	0.655	22.238	16.595	697	1.049	16.595	1.601	9.619	404	0.764	9.619	16.595	697	1.049	16.595	1.372	22.238	934	0.909	22.238	60.452	2539	1.441	60.452	1.585
202	15.033	20.907	1568	0.910	36.976	10.881	457	0.729	10.881	0.801	9.667	406	0.798	9.667	10.881	457	0.729	10.881	0.913	36.976	1553	1.609	36.976	62.095	2608	1.525	62.095	0.948
203	16.680	26.069	1877	1.111	28.286	18.548	779	1.217	18.548	1.096	15.500	651	1.256	15.500	18.548	779	1.217	18.548	0.969	28.286	1188	1.205	28.286	53.119	2231	1.288	53.119	1.069
204	17.333	24.211	2179	0.993	25.881	11.214	471.000	0.733	11.214	0.738	13.143	552	1.053	13.143	11.214	471.000	0.733	11.214	0.696	25.881	1087	1.061	25.881	69.429	2916	1.590	69.429	1.498
205	17.013	19.506	1502	0.791	16.976	13	546	0.828	13	1.046	13.548	569	1.076	13.548	13	546	0.828	13	0.770	16.976	713.000	0.689	16.976	65.952	2770	1.511	65.952	2.194
206	15.015	25.507	1709	1.036	25.905	12.690	533	0.817	12.690	0.789	11.405	479	0.913	11.405	12.690	533	0.817	12.690	0.895	25.905	1088	1.052	25.905	60.095	2524	1.394	60.095	1.325
207	15.723	22.746	1615	0.939	27.667	11.381	478	0.741	11.381	0.788	12.833	539	1.035	12.833	11.381	478	0.741	11.381	0.716	27.667	1162	1.143	27.667	62.548	2627	1.451	62.548	1.270
208	16.720	20.467	1535.000	0.854	27.905	10.143	426	0.665	10.143	0.779	11.262	473.000	0.912	11.262	10.143	426	0.665	10.143	0.729	27.905	1172	1.165	27.905	57.071	2397	1.337	57.071	1.148
209	14.036	23.648	1679.000	0.969	26.405	15.214	639	0.994	15.214	1.026	6.571	276	0.533	6.571	15.214	639	0.994	15.214	1.863	26.405	1109	1.082	26.405	56.452	2371	1.315	56.452	1.216
210	15.180	30.100	2408	1.248	28.524	14.214	597	0.922	14.214	0.739	14.714	618	1.182	14.714	14.214	597	0.922	14.214	0.780	28.524	1198	1.183	28.524	48	2016	1.122	48	0.948
211	15.766	30.693	2302	1.291	28.405	16.310	685	1.100	16.310	0.852	9.524	400	0.782	9.524	16.310	685	1.100	16.310	1.406	28.405	1193	1.194	28.405	64.643	2715	1.500	64.643	1.256
212	18.260	24.472	2178	1.060	22.905	10.929	459	0.750	10.929	0.708	14.524	610	1.210	14.524	10.929	459	0.750	10.929	0.620	22.905	962	0.992	22.905	51.238	2152	1.179	51.238	1.188
213	16.221	27.707	2078	1.275	34.667	12.690	533	0.897	12.690	0.703	12.667	532	1.086	12.667	12.690	533	0.897	12.690	0.825	34.667	1456	1.595	34.667	58.071	2439	1.333	58.071	0.836
214	15.951	29.291	2314	1.398	25.238	13	546	0.944	13	0.675	10.881	457	0.950	10.881	13	546	0.944	13	0.994	25.238	1060	1.205	25.238	51.310	2155	1.176	51.310	0.976
215	13.992	29.102	1717	1.424	32.714	17.786	747	1.323	17.786	0.930	9.571	402	0.851	9.571	17.786	747	1.323	17.786	1.555	32.714	1374	1.600	32.714	58.333	2450	1.362	58.333	0.851
216	14.472	19.015	1255	0.985	25.500	14.667	616	1.153	14.667	1.171	11.929	501	1.089	11.929	14.667	616	1.153	14.667	1.059	25.500	1071	1.321	25.500	52.048	2186	1.328	52.048	1.005
217	18.151	22.756	1866.000	1.146	21.381	13.810	580	1.050	13.810	0.917	12.405	521	1.108	12.405	13.810	580	1.050	13.810	0.948	21.381	898	1.076	21.381	58.381	2452	1.372	58.381	1.274
218	17.013	24.221	1865	1.253	26.667	15.667	658	1.230	15.667	0.982	9.571	402	0.873	9.571	15.667	658	1.230	15.667	1.408	26.667	1120	1.379	26.667	53.476	2246	1.277	53.476	0.926
219	21.975	18.742	1818	1.004	16.714	11.095	466	0.891	11.095	0.887	11.762	494.000	1.090	11.762	11.095	466	0.891	11.095	0.817	16.714	702	0.896	16.714	50	2100	1.286	50	1.435
220	20.723	29.964	2487	1.543	22.333	11.524	484	0.888	11.524	0.576	12.381	520	1.118	12.381	11.524	484	0.888	11.524	0.795	22.333	938	1.150	22.333	59.357	2493	1.421	59.357	1.235
221	19.047	26.621	2316	1.339	29.619	11.310	475	0.848	11.310	0.633	14.786	621	1.314	14.786	11.310	475	0.848	11.310	0.645	29.619	1244	1.490	29.619	57.119	2399	1.319	57.119	0.885
222	21.499	22.577	2190	1.154	20.143	11.571	486	0.884	11.571	0.766	11.214	471.000	1.017	11.214	11.571	486	0.884	11.571	0.869	20.143	846	1.030	20.143	51.762	2174	1.185	51.762	1.150
223	23.900	17.065	1843.000	0.897	22.690	11.762	494.000	0.913	11.762	1.018	11.238	472.000	1.017	11.238	11.762	494.000	0.913	11.762	0.898	22.690	953	1.192	22.690	62	2604	1.419	62	1.190
224	16.087	25.575	2046	1.361	24.310	12.762	536	0.995	12.762	0.731	9.571	402	0.878	9.571	12.762	536	0.995	12.762	1.133	24.310	1021	1.294	24.310	53.238	2236	1.225	53.238	0.946
225	18.696	24.511	2304	1.321	16.119	9.976	419	0.785	9.976	0.594	7.690	323	0.708	7.690	9.976	419	0.785	9.976	1.109	16.119	677	0.869	16.119	54.119	2273	1.255	54.119	1.444
226	19.768	20.869	2066	1.103	22.595	11.286	474.000	0.881	11.286	0.799	9.262	389.000	0.842	9.262	11.286	474.000	0.881	11.286	1.046	22.595	949	1.194	22.595	56.119	2357	1.282	56.119	1.074
227	18.012	15.160	1228	0.821	19.333	10.286	432.000	0.817	10.286	0.994	9.452	397	0.872	9.452	10.286	432.000	0.817	10.286	0.936	19.333	812	1.048	19.333	55.524	2332	1.279	55.524	1.221
228	21.669	22.343	2212	1.214	17.143	13.190	554	1.040	13.190	0.857	13.810	580	1.272	13.810	13.190	554	1.040	13.190	0.817	17.143	720	0.931	17.143	49.857	2094	1.151	49.857	1.236
229	25.109	20.432	2554	1.136	18	14.976	629	1.200	14.976	1.056	15.524	652	1.451	15.524	14.976	629	1.200	14.976	0.827	18	756	1.001	18	52.714	2214	1.224	52.714	1.222
230	18.714	17.585	1442	1.035	24.452	17.024	715.000	1.411	17.024	1.363	12.143	510	1.160	12.143	17.024	715.000	1.411	17.024	1.216	24.452	1027	1.439	24.452	45.024	1891	1.062	45.024	0.738
231	21.357	24.087	2505	1.394	35.024	6.738	283	0.551	6.738	0.395	11.857	498	1.121	11.857	6.738	283	0.551	6.738	0.492	35.024	1471	2.027	35.024	64.095	2692.000	1.500	64.095	0.740
232	17.667	18.811	1693	1.099	20.024	18.833	791	1.542	18.833	1.404	9.095	382	0.862	9.095	18.833	791	1.542	18.833	1.789	20.024	841.000	1.169	20.024	73.048	3068	1.700	73.048	1.453
233	20.011	21.500	1935	1.264	34.048	11.762	494.000	0.976	11.762	0.772	10.214	429.000	0.973	10.214	11.762	494.000	0.976	11.762	1.002	34.048	1430.000	2.001	34.048	61.643	2589	1.464	61.643	0.732
234	22.689	19.412	2213	1.127	21.810	12.190	512	1.000	12.190	0.887	16.429	690.000	1.567	16.429	12.190	512	1.000	12.190	0.638	21.810	916	1.266	21.810	50.119	2105	1.177	50.119	0.930
235	23.290	14.487	1666	0.848	17.119	9.429	396	0.779	9.429	0.918	10.476	440	0.996	10.476	9.429	396	0.779	9.429	0.782	17.119	719	1.002	17.119	55.333	2324	1.313	55.333	1.310
236	21.375	19.053	1791	1.118	21.095	11.024	463	0.905	11.024	0.810	12.143	510	1.149	12.143	11.024	463	0.905	11.024	0.788	21.095	886	1.238	21.095	67.357	2829	1.575	67.357	1.272
237	20.333	20.310	2031.000	1.208	17.381	8.167	343	0.672	8.167	0.557	12	504	1.146	12	8.167	343	0.672	8.167	0.587	17.381	730	1.034	17.381	69.452	2917	1.659	69.452	1.605
238	19.143	17.649	1712.000	1.054	22.976	11.405	479	0.946	11.405	0.898	7.857	330	0.754	7.857	11.405	479	0.946	11.405	1.255	22.976	965.000	1.372	22.976	57.714	2424	1.369	57.714	0.998
239	17.679	22.022	1982	1.340	24.286	10.619	446	0.892	10.619	0.666	8.357	351	0.807	8.357	10.619	446	0.892	10.619	1.105	24.286	1020	1.478	24.286	53.810	2260	1.274	53.810	0.862
240	20.044	16.689	1502	1.020	18.619	11.310	475	0.947	11.310	0.928	15.119	635	1.458	15.119	11.310	475	0.947	11.310	0.649	18.619	782	1.138	18.619	43.214	1815	1.019	43.214	0.895
